Descrição;Preço;Estrelas;TotalReviews;URL;Loja;Categoria
Smart TV LG LED 50 Polegadas 4K UHD HDR Wi-Fi WebOS 6.0 Comando de Voz 50UP7550PSF;3334.98;5;0;https://www.magazineluiza.com.br/smart-tv-lg-led-50-polegadas-4k-uhd-hdr-wi-fi-webos-6-0-comando-de-voz-50up7550psf/p/kg4hj9kf46/et/tves/;Megazine Luiza;Smart TV
Smart TV LG 43 Full HD, WiFi, Bluetooth, HDR, ThinQAI, compatível com Inteligência Artificial - 43LM6370PSB;2104.21;5;0;https://www.magazineluiza.com.br/smart-tv-lg-43-full-hd-wifi-bluetooth-hdr-thinqai-compativel-com-inteligencia-artificial-43lm6370psb/p/jef0j5g89f/et/elit/;Megazine Luiza;Smart TV
Smart Tv Led 43 Polegadas Full Hd Aoc Wi-Fi Entradas HDMI e USB;2285.19;5;2;https://www.magazineluiza.com.br/smart-tv-led-43-polegadas-full-hd-aoc-wi-fi-entradas-hdmi-e-usb/p/jg6gdfk69b/et/elit/;Megazine Luiza;Smart TV
"Smart TV Philco PTV39G60S 39"", LCD, LED, HD, HDMI, Netlix";1747.05;4;5;https://www.magazineluiza.com.br/smart-tv-philco-ptv39g60s-39-lcd-led-hd-hdmi-netlix/p/kfcbgb8b4b/et/tves/;Megazine Luiza;Smart TV
Smart TV LG LED 50 Polegadas 4K UHD HDR Wi-Fi WebOS 6.0 Comando de Voz 50UP7550PSF;3334.98;5;0;https://www.magazineluiza.com.br/smart-tv-lg-led-50-polegadas-4k-uhd-hdr-wi-fi-webos-6-0-comando-de-voz-50up7550psf/p/kg4hj9kf46/et/tves/;Megazine Luiza;Smart TV
Smart TV LG 43 Full HD, WiFi, Bluetooth, HDR, ThinQAI, compatível com Inteligência Artificial - 43LM6370PSB;2104.21;5;0;https://www.magazineluiza.com.br/smart-tv-lg-43-full-hd-wifi-bluetooth-hdr-thinqai-compativel-com-inteligencia-artificial-43lm6370psb/p/jef0j5g89f/et/elit/;Megazine Luiza;Smart TV
Smart Tv Led 43 Polegadas Full Hd Aoc Wi-Fi Entradas HDMI e USB;2285.19;5;2;https://www.magazineluiza.com.br/smart-tv-led-43-polegadas-full-hd-aoc-wi-fi-entradas-hdmi-e-usb/p/jg6gdfk69b/et/elit/;Megazine Luiza;Smart TV
Smart Tv Samsung 55 Polegadas QLED UHD 4K HDMI USB 55Q60A;4199.0;5;0;https://www.magazineluiza.com.br/smart-tv-samsung-55-polegadas-qled-uhd-4k-hdmi-usb-55q60a/p/hg1f4h91ak/et/tvql/;Megazine Luiza;Smart TV
Smart TV LG 32 HD 32LM627B, com WiFi e Bluetooth, HDR, ThinQAI compatível com Inteligência Artificial - 32LM627BPSB;1556.84;5;0;https://www.magazineluiza.com.br/smart-tv-lg-32-hd-32lm627b-com-wifi-e-bluetooth-hdr-thinqai-compativel-com-inteligencia-artificial-32lm627bpsb/p/kdkb137d29/et/tv4k/;Megazine Luiza;Smart TV
"Smart TV LED 4K UHD 55""LG 55UN7310 Conversor Wi-Fi HDMI USB";3229.91;5;0;https://www.magazineluiza.com.br/smart-tv-led-4k-uhd-55-lg-55un7310-conversor-wi-fi-hdmi-usb/p/adea1b1477/et/tv4k/;Megazine Luiza;Smart TV
Smart Tv Semp 50 Polegadas 4K UHD Led Smart HDMI USB 50SK8300;2935.08;5;0;https://www.magazineluiza.com.br/smart-tv-semp-50-polegadas-4k-uhd-led-smart-hdmi-usb-50sk8300-semp-toshiba/p/jcd4ka85a2/et/elit/;Megazine Luiza;Smart TV
"Smart Tv Philco 43"" LED Full HD PTV43N5CG70BLF";2399.0;5;0;https://www.magazineluiza.com.br/smart-tv-philco-43-led-full-hd-ptv43n5cg70blf/p/hch6ecaejh/et/tves/;Megazine Luiza;Smart TV
"Smart TV TCL LED Ultra HD 4K 65"" Android TV com Google Assistant, Borda Ultrafina e Wi-Fi - 65P715";3794.0;4;7;https://www.magazineluiza.com.br/smart-tv-tcl-led-ultra-hd-4k-65-android-tv-com-google-assistant-borda-ultrafina-e-wi-fi-65p715/p/kgb351k3cj/et/tves/;Megazine Luiza;Smart TV
Smart Tv Samsung 55 Polegadas 4K UHD UN55AU7700GXZD;3749.9;5;0;https://www.magazineluiza.com.br/smart-tv-samsung-55-polegadas-4k-uhd-un55au7700gxzd/p/cc72j9660c/et/elit/;Megazine Luiza;Smart TV
"Smart TV LED 32LM625 32"" Wi-Fi / HDMI / USB Preta - LG";1709.91;4;3;https://www.magazineluiza.com.br/smart-tv-led-32lm625-32-wi-fi-hdmi-usb-preta-lg/p/bceh65jj74/et/elit/;Megazine Luiza;Smart TV
"Samsung Smart TV UHD 4K 75"" com Processador Crystal 4K, Controle Único, Alexa Built in e Wi-Fi - 75AU7700";6294.0;5;0;https://www.magazineluiza.com.br/samsung-smart-tv-uhd-4k-75-com-processador-crystal-4k-controle-unico-alexa-built-in-e-wi-fi-75au7700/p/ceekdafg3d/et/tves/;Megazine Luiza;Smart TV
Smart TV UHD 4K LED 50” LG 50UN7310PSC Wi-Fi;2999.0;4;346;https://www.magazineluiza.com.br/smart-tv-uhd-4k-led-50-lg-50un7310psc-wi-fi-bluetooth-inteligencia-artificial-3-hdmi-2-usb/p/225376700/et/elit/;Megazine Luiza;Smart TV
Smart TV 60UP7750 60 Polegadas 4K UHD Inteligência Artificial LG;4299.0;5;0;https://www.magazineluiza.com.br/smart-tv-60up7750-60-polegadas-4k-uhd-inteligencia-artificial-lg/p/kc7k7768f3/et/tves/;Megazine Luiza;Smart TV
"Samsung Smart TV UHD 4K 70"" com Processador Crystal 4K, Controle Único, Alexa Built in e Wi-Fi - 70AU7700";4899.0;5;0;https://www.magazineluiza.com.br/samsung-smart-tv-uhd-4k-70-com-processador-crystal-4k-controle-unico-alexa-built-in-e-wi-fi-70au7700/p/dc7cj7e5d1/et/tves/;Megazine Luiza;Smart TV
"Samsung Smart TV Crystal UHD 4K 60"", Slim, Tela sem Limites, Visual Livre de Cabos, Alexa e Wi-Fi - 60AU8000";3994.0;5;0;https://www.magazineluiza.com.br/samsung-smart-tv-crystal-uhd-4k-60-slim-tela-sem-limites-visual-livre-de-cabos-alexa-e-wi-fi-60au8000/p/cbke0g17k3/et/tves/;Megazine Luiza;Smart TV
"Smart TV 55"" Ultra HD 4K Multilaser TL025 3 HDMI 2 USB Bivolt Wi-Fi";2636.1;5;0;https://www.magazineluiza.com.br/smart-tv-55-ultra-hd-4k-multilaser-tl025-3-hdmi-2-usb-bivolt-wi-fi/p/eae95dab9h/et/elit/;Megazine Luiza;Smart TV
"Smart TV LED 50"" 4K Ultra HD TCL 50P715 3 HDMI 2 USB Android Wi-Fi Bluetooth";3419.1;5;2;https://www.magazineluiza.com.br/smart-tv-led-50-4k-ultra-hd-tcl-50p715-3-hdmi-2-usb-android-wi-fi-bluetooth/p/fbj46a8eeg/et/tv4k/;Megazine Luiza;Smart TV
"Smart TV LED 43"" Full HD TCL, 2 HDMI, USB, HDR - 43S6500FS";1799.0;5;0;https://www.magazineluiza.com.br/smart-tv-led-43-full-hd-tcl-2-hdmi-usb-hdr-43s6500fs/p/kba1598k30/et/elit/;Megazine Luiza;Smart TV
Smart TV Samsung 40 Tizen FHD 40T5300 2020 HDR;2033.1;5;0;https://www.magazineluiza.com.br/smart-tv-samsung-40-tizen-fhd-40t5300-2020-hdr/p/edg15cjaee/et/tves/;Megazine Luiza;Smart TV
"Smart TV LG 55"" 4K UHD 55UP7550 WiFi Bluetooth HDR IA ThinQ Smart Magic Google Alexa 2021";3509.1;5;0;https://www.magazineluiza.com.br/smart-tv-lg-55-4k-uhd-55up7550-wifi-bluetooth-hdr-ia-thinq-smart-magic-google-alexa-2021/p/bkh9a8dcg5/et/tv4k/;Megazine Luiza;Smart TV
Smart TV 4K LED 75” LG 75UN801C0SB.AWZ;6649.05;5;0;https://www.magazineluiza.com.br/smart-tv-4k-led-75-lg-75un801c0sb-awz-wi-fi-bluetooth-hdr-inteligencia-artificial-3-hdmi/p/193440000/et/tv4k/;Megazine Luiza;Smart TV
"Smart TV 4K Samsung QLED 55"" com Modo Game, Alexa Built in e Wi-Fi - 55Q80AA";4199.0;5;0;https://www.magazineluiza.com.br/smart-tv-4k-samsung-qled-55-com-modo-game-alexa-built-in-e-wi-fi-55q80aa/p/jk9269g1eh/et/tvql/;Megazine Luiza;Smart TV
Smart TV LED Samsung 43 LH43BETMLGGXZD Wifi Bivolt Preto;2159.1;5;0;https://www.magazineluiza.com.br/smart-tv-led-samsung-43-lh43betmlggxzd-wifi-bivolt-preto/p/kk7cc98g8g/et/tves/;Megazine Luiza;Smart TV
Smart TV 50” 4K UHD LED Britânia BTV50N10N5E VA;2496.0;5;0;https://www.magazineluiza.com.br/smart-tv-50-4k-uhd-led-britania-btv50n10n5e-va-60hz-wi-fi-hdr10-4-hdmi-2-usb/p/230995200/et/elit/;Megazine Luiza;Smart TV
Smart TV Philips 55PUG762578 4K UHD P5 HDR10 Bluetooth Wi-Fi 3 HDMI 2 USB Borda Ultrafina Preta;2609.1;5;0;https://www.magazineluiza.com.br/smart-tv-philips-55pug762578-4k-uhd-p5-hdr10-bluetooth-wi-fi-3-hdmi-2-usb-borda-ultrafina-preta/p/jadjg674kf/et/elit/;Megazine Luiza;Smart TV
Smart Tv Panasonic Led Hd 32'' Wifi Usb Hdmi Tc-32Fs500B;1389.9;5;0;https://www.magazineluiza.com.br/smart-tv-panasonic-led-hd-32-wifi-usb-hdmi-tc-32fs500b/p/fhfcg1kfcj/et/elit/;Megazine Luiza;Smart TV
Smart Tv 40S615 40 Polegadas Led Full Hd Hdr WiFi Android Tcl;2126.91;5;0;https://www.magazineluiza.com.br/smart-tv-40s615-40-polegadas-led-full-hd-hdr-wifi-android-tcl/p/aj3kbj2gfe/et/tves/;Megazine Luiza;Smart TV
Smart TV LED 32'' HD LG 32LM627B 2021 WiFi Bluetooth HDR ThinQAI compatível com Inteligência Artificial;1859.07;5;0;https://www.magazineluiza.com.br/smart-tv-led-32-hd-lg-32lm627b-2021-wifi-bluetooth-hdr-thinqai-compativel-com-inteligencia-artificial/p/bfeackbecc/et/elit/;Megazine Luiza;Smart TV
"Smart TV Samsung Crystal UHD TU8000 4K 82"", Borda Infinita, Visual Livre de Cabos e Wi-Fi - UN82TU8000GXZD";8799.0;3;2;https://www.magazineluiza.com.br/smart-tv-samsung-crystal-uhd-tu8000-4k-82-borda-infinita-visual-livre-de-cabos-e-wi-fi-un82tu8000gxzd/p/aafc4dd92d/et/tv4k/;Megazine Luiza;Smart TV
"Smart TV Samsung 32"" LED HD UN32T4300";1699.0;5;2;https://www.magazineluiza.com.br/smart-tv-samsung-32-led-hd-un32t4300/p/ae4e7e4b7h/et/elit/;Megazine Luiza;Smart TV
"Smart TV AOC Roku 32"" LED HD HDMI USB Miracast Roku Mobile Wi-fi Preto";1349.1;4;12;https://www.magazineluiza.com.br/smart-tv-aoc-roku-32-led-hd-hdmi-usb-miracast-roku-mobile-wi-fi-preto/p/hjj8b46h5h/et/elit/;Megazine Luiza;Smart TV
iPhone 11 Apple 64GB Roxo 6,1” 12MP iOS;3719.07;5;1;https://www.magazineluiza.com.br/iphone-11-apple-64gb-roxo-61-12mp-ios/p/155610900/te/ip11/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy S20 FE 128GB Cloud Mint;2249.0;4;48;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-128gb-cloud-mint-4g-6gb-ram-tela-65-cam-tripla-selfie-32mp/p/155630400/te/gs2f/;Megazine Luiza;Smartphone
iPhone 11 Apple 64GB (PRODUCT)RED 6,1” 12MP iOS;3719.07;4;19;https://www.magazineluiza.com.br/iphone-11-apple-64gb-product-red-61-12mp-ios/p/155610700/te/ip11/;Megazine Luiza;Smartphone
iPhone 11 Apple 64GB Preto 6,1” 12MP iOS;3719.07;4;80;https://www.magazineluiza.com.br/iphone-11-apple-64gb-preto-61-12mp-ios/p/155610500/te/ip11/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy S20 FE 128GB Cloud White;2249.0;4;51;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-128gb-cloud-white-4g-6gb-ram-tela-65-cam-tripla-selfie-32mp/p/155630000/te/gs2f/;Megazine Luiza;Smartphone
iPhone XR Apple 64GB Preto 6,1” 12MP iOS;3399.0;4;88;https://www.magazineluiza.com.br/iphone-xr-apple-64gb-preto-61-12mp-ios/p/155610600/te/ipxr/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy A32 128GB Violeta 4G;1349.1;4;45;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a32-128gb-violeta-4g-4gb-ram-tela-64-cam-quadrupla-selfie-20mp/p/155624100/te/ga32/;Megazine Luiza;Smartphone
Smartphone Motorola Moto G30 128GB White Lilac 4G;1439.1;4;64;https://www.magazineluiza.com.br/smartphone-motorola-moto-g30-128gb-white-lilac-4g-4gb-ram-tela-65-cam-quadrupla-selfie-13mp/p/155626400/te/mg30/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy A12 64GB Branco 4G;975.57;4;52;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a12-64gb-branco-4g-octa-core-4gb-ram-65-cam-quadrupla-selfie-8mp/p/155617400/te/ga12/;Megazine Luiza;Smartphone
Smartphone Motorola Moto G10 64GB Branco Floral;1022.07;4;25;https://www.magazineluiza.com.br/smartphone-motorola-moto-g10-64gb-branco-floral-4g-4gb-ram-tela-65-cam-quadrupla-selfie-8mp/p/155626200/te/srmt/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy S20 FE 128GB Cloud Navy;2249.0;4;110;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-128gb-cloud-navy-4g-6gb-ram-tela-65-cam-tripla-selfie-32mp/p/155629800/te/gs2f/;Megazine Luiza;Smartphone
iPhone 11 Apple 128GB Branco 6,1” 12MP iOS;4091.07;4;38;https://www.magazineluiza.com.br/iphone-11-apple-128gb-branco-61-12mp-ios/p/155611200/te/ip11/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy M12 64GB Verde 4G;1007.1;4;13;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-m12-64gb-verde-4g-4gb-ram-tela-65-cam-quadrupla-selfie-8mp/p/230001200/te/galx/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy A02s 32GB Vermelho 4G;764.1;4;31;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a02s-32gb-vermelho-4g-octa-core-3gb-ram-65-cam-tripla-selfie-5mp/p/155615700/te/galx/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy M62 128GB Azul;1799.1;5;0;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-m62-128gb-azul-4g-8gb-ram-tela-67-cam-quadrupla-32mp/p/231105800/te/galx/;Megazine Luiza;Smartphone
Smartphone Motorola Moto E7 Power 32GB Vermelho;799.0;5;2;https://www.magazineluiza.com.br/smartphone-motorola-moto-e7-power-32gb-vermelho-coral-4g-2gb-ram-tela-65-cam-dupla-selfie-5mp/p/155623300/te/me7p/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy A02s 32GB Azul 4G;764.1;3;27;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a02s-32gb-azul-4g-octa-core-3gb-ram-65-cam-tripla-selfie-5mp/p/155615500/te/galx/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy A12 64GB Vermelho 4G;975.57;4;23;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a12-64gb-vermelho-4g-octa-core-4gb-ram-65-cam-quadrupla-selfie-8mp/p/155616300/te/ga12/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy M12 64GB Azul 4G;899.1;4;7;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-m12-64gb-azul-4g-4gb-ram-tela-65-cam-quadrupla-selfie-8mp/p/230001100/te/galx/;Megazine Luiza;Smartphone
"Smartphone Motorola Moto G20 64GB 4G Tela 6.5"" Câmera Quádupla 48MP 8MP 2MP 2MP Frontal 13MP Azul";1058.4;4;2;https://www.magazineluiza.com.br/smartphone-motorola-moto-g20-64gb-4g-tela-6-5-camera-quadupla-48mp-8mp-2mp-2mp-frontal-13mp-azul/p/adgkb9kg9d/te/mg20/;Megazine Luiza;Smartphone
iPhone 11 Apple 128GB Preto 6,1” 12MP iOS;4091.07;4;48;https://www.magazineluiza.com.br/iphone-11-apple-128gb-preto-61-12mp-ios/p/155611100/te/ip11/;Megazine Luiza;Smartphone
Smartphone Motorola Moto G10 64GB Cinza Aurora;1022.07;4;22;https://www.magazineluiza.com.br/smartphone-motorola-moto-g10-64gb-cinza-aurora-4g-4gb-ram-tela-65-cam-quadrupla-selfie-8mp/p/155626100/te/srmt/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy A10s 32GB Azul;899.1;4;143;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a10s-32gb-azul-4g-2gb-ram-62-cam-dupla-selfie-8mp/p/155568400/te/galx/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy A02 32GB Vermelho 4G;629.1;4;18;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a02-32gb-vermelho-4g-quad-core-2gb-ram-65-cam-dupla-selfie-5mp/p/155621700/te/galx/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy A12 64GB Preto 4G;944.1;3;32;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a12-64gb-preto-4g-octa-core-4gb-ram-65-cam-quadrupla-selfie-8mp/p/155615900/te/ga12/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy A02 32GB Azul 4G;629.1;4;30;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a02-32gb-azul-4g-quad-core-2gb-ram-65-cam-dupla-selfie-5mp/p/155621500/te/galx/;Megazine Luiza;Smartphone
Smartphone LG K22 Red 4G Quad-Core 2GB RAM;719.1;3;61;https://www.magazineluiza.com.br/smartphone-lg-k22-red-4g-quad-core-2gb-ram-tela-62-cam-dupla-selfie-5mp-dual-chip/p/155587900/te/tcsp/;Megazine Luiza;Smartphone
Smartphone Motorola G60s 128GB Verde 4G;1709.1;5;0;https://www.magazineluiza.com.br/smartphone-motorola-g60s-128gb-verde-4g-6gb-ram-tela-68-cam-quadrupla-selfie-16mp/p/231525000/te/srmt/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy M62 128GB Preto;1799.1;5;0;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-m62-128gb-preto-4g-8gb-ram-tela-67-cam-quadrupla-32mp/p/231105700/te/galx/;Megazine Luiza;Smartphone
Smartphone Motorola Moto E7 Power 32GB Azul;799.0;4;16;https://www.magazineluiza.com.br/smartphone-motorola-moto-e7-power-32gb-azul-metalico-4g-2gb-ram-65-cam-dupla-selfie-5mp/p/155623200/te/me7p/;Megazine Luiza;Smartphone
Smartphone Motorola Moto G30 128GB Câmera Quádrupla 64MP 8MP 2MP 2MP Android 11 White Lilac;1295.1;4;6;https://www.magazineluiza.com.br/smartphone-motorola-moto-g30-128gb-camera-quadrupla-64mp-8mp-2mp-2mp-android-11-white-lilac/p/gg33h32c20/te/mg30/;Megazine Luiza;Smartphone
Smartphone Motorola Moto G20 64GB Pink 4G;1079.1;5;1;https://www.magazineluiza.com.br/smartphone-motorola-moto-g20-64gb-pink-4g-4gb-ram-tela-65-cam-quadrupla-selfie-13mp/p/155642000/te/mg20/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy A02s 32GB Preto 4G;764.1;4;26;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a02s-32gb-preto-4g-octa-core-3gb-ram-65-cam-tripla-selfie-5mp/p/155615300/te/galx/;Megazine Luiza;Smartphone
Smartphone LG K41s 3gb Ram 32gb 4g Dual Chip Octa Core;748.59;4;13;https://www.magazineluiza.com.br/smartphone-lg-k41s-3gb-ram-32gb-4g-dual-chip-octa-core/p/bkd938fd4a/te/tcsp/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy S20 FE 256GB Cloud Mint;2699.1;5;4;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-256gb-cloud-mint-4g-8gb-ram-tela-65-cam-tripla-selfie-32mp/p/155629200/te/galx/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy M12 64GB Preto 4G;959.0;5;3;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-m12-64gb-preto-4g-4gb-ram-tela-65-cam-quadrupla-selfie-8mp/p/230001000/te/galx/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy A10s 32GB Vermelho;899.1;3;274;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a10s-32gb-vermelho-4g-2gb-ram-62-cam-dupla-selfie-8mp/p/155568600/te/galx/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy A02 32GB Preto 4G;629.1;3;22;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a02-32gb-preto-4g-quad-core-2gb-ram-65-cam-dupla-selfie-5mp/p/155621300/te/galx/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy S20 FE 256GB Cloud White;2699.1;5;2;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-256gb-cloud-white-4g-8gb-ram-tela-65-cam-tripla-selfie-32mp/p/155628800/te/galx/;Megazine Luiza;Smartphone
Smartphone Motorola Moto E7 32GB Aquamarine;899.0;4;21;https://www.magazineluiza.com.br/smartphone-motorola-moto-e7-32gb-aquamarine-4g-octa-core-2gb-ram-65-cam-dupla-selfie-5mp/p/155616500/te/me7p/;Megazine Luiza;Smartphone
"Smartphone Motorola E7 Power 32GB 4G Tela 6.5"" Câmera Dupla 13MP 2MP Frontal 5MP Azul Metálico";683.1;4;58;https://www.magazineluiza.com.br/smartphone-motorola-e7-power-32gb-4g-tela-6-5-camera-dupla-13mp-2mp-frontal-5mp-azul-metalico/p/fj9c767ed6/te/srmt/;Megazine Luiza;Smartphone
Smartphone Positivo Twist 4 Fit 32GB Vermelho 3G;409.2;2;10;https://www.magazineluiza.com.br/smartphone-positivo-twist-4-fit-32gb-vermelho-3g-quad-core-1gb-ram-tela-5-cam-8mp-selfie-5mp/p/155628200/te/spst/;Megazine Luiza;Smartphone
Smartphone Xiaomi Redmi 9C 32GB Azul 4G;899.0;4;8;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-9c-32gb-azul-4g-octa-core-2gb-653-cam-tripla-selfie-5mp/p/227716300/te/tcsp/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy A52 128GB Branco 4G;2045.07;4;8;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a52-128gb-branco-4g-6gb-ram-tela-65-cam-quadrupla-selfie-32mp/p/155624500/te/ga52/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy S21 128GB Violeta 5G;3998.7;3;3;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s21-128gb-violeta-5g-8gb-ram-tela-62-cam-tripla-selfie-10mp/p/155619100/te/galx/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy S21 128GB Branco 5G;3998.7;4;6;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s21-128gb-branco-5g-8gb-ram-tela-62-cam-tripla-selfie-10mp/p/155619300/te/galx/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy A03s 64GB Azul 4G;944.1;5;0;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a03s-64gb-azul-4g-4gb-ram-tela-65-cam-tripla-selfie-5mp/p/232538600/te/galx/;Megazine Luiza;Smartphone
"Smartphone LG K62 64GB Dual Chip Tela 6.59"" Câmera Quádrupla 48MP+5MP+2MP+2MP Frontal 13MP Vermelho";926.1;4;79;https://www.magazineluiza.com.br/smartphone-lg-k62-64gb-dual-chip-tela-6-59-camera-quadrupla-48mp-5mp-2mp-2mp-frontal-13mp-vermelho/p/fd6a70509e/te/tcsp/;Megazine Luiza;Smartphone
"Smartphone Samsung Galaxy A22 Câmera Traseira Quádrupla Selfie de 13MP Tela Infinita de 6.4"" 128GB 4GB RAM Octa Core Dual Chip Violeta";1235.97;5;0;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a22-camera-traseira-quadrupla-selfie-de-13mp-tela-infinita-de-6-4-128gb-4gb-ram-octa-core-dual-chip-violeta/p/ffecbk63ka/te/galx/;Megazine Luiza;Smartphone
"Smartphone Samsung Galaxy M32, 128GB, 6GB RAM, Bateria de 5000mAh, Tela Infinita de 6.4""";1699.0;5;0;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-m32-128gb-6gb-ram-bateria-de-5000mah-tela-infinita-de-6-4/p/fbe45j281f/te/tcsp/;Megazine Luiza;Smartphone
Smartphone Motorola Moto G20 64GB Azul 4G;1079.1;3;12;https://www.magazineluiza.com.br/smartphone-motorola-moto-g20-64gb-azul-4g-4gb-ram-tela-65-cam-quadrupla-selfie-13mp/p/155641000/te/mg20/;Megazine Luiza;Smartphone
Smartphone A55 128GB 4GB Ram Octa-core Câmera 12MP Philco;949.05;5;0;https://www.magazineluiza.com.br/smartphone-a55-128gb-4gb-ram-octa-core-camera-12mp-philco/p/bed0k6ec10/te/tcsp/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy S20 FE 256GB Cloud Navy;2699.1;4;4;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-256gb-cloud-navy-4g-8gb-ram-tela-65-cam-tripla-selfie-32mp/p/155628600/te/galx/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy Note 20 256GB Mystic;3149.1;4;4;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-note-20-256gb-mystic-gray-8gb-ram-tela-67-cam-tripla-selfie-10mp/p/155589500/te/galx/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy A03s 64GB Vermelho 4G;944.1;5;0;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a03s-64gb-vermelho-4g-4gb-ram-tela-65-cam-tripla-selfie-5mp/p/232538800/te/galx/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy S21 128GB Rosa 5G;3998.7;5;0;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s21-128gb-rosa-5g-8gb-ram-tela-62-cam-tripla-selfie-10mp/p/155618900/te/galx/;Megazine Luiza;Smartphone
Smartphone Motorola Moto E6i 32GB Pink;719.1;2;32;https://www.magazineluiza.com.br/smartphone-motorola-moto-e6i-32gb-pink-4g-2gb-ram-tela-61-cam-dupla-selfie-5mp/p/155623100/te/me6i/;Megazine Luiza;Smartphone
Smartphone Samsung Galaxy Note 20 256GB Mystic;3149.1;4;4;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-note-20-256gb-mystic-green-8gb-ram-tela-67-cam-tripla-selfie-10mp/p/155589300/te/galx/;Megazine Luiza;Smartphone
Smartphone LG K22 32GB Titan 4G Quad-Core 2GB RAM;719.1;3;53;https://www.magazineluiza.com.br/smartphone-lg-k22-32gb-titan-4g-quad-core-2gb-ram-tela-62-cam-dupla-selfie-5mp-dual-chip/p/155587800/te/tcsp/;Megazine Luiza;Smartphone
"Smartphone LG K41S 32GB Titânio 4G Octa-Core - 3GB RAM 6.55"" Câm. Quádrupla + Selfie 8MP";705.87;4;116;https://www.magazineluiza.com.br/smartphone-lg-k41s-32gb-titanio-4g-octa-core-3gb-ram-6-55-cam-quadrupla-selfie-8mp/p/dc737bcb3f/te/k41s/;Megazine Luiza;Smartphone
Smartphone Motorola Moto G9 Power 128GB;1619.1;4;50;https://www.magazineluiza.com.br/smartphone-motorola-moto-g9-power-128gb-verde-pacifico-4g-4gb-ram-tela-68-cam-tripla/p/155618200/te/srmt/;Megazine Luiza;Smartphone
