Descrição,Preço,Estrelas,TotalReviews,Url,Loja,Categoria
Geladeira Comercial Câmara 4 Portas Plus Resfriados MC4PP - Refrimate 220V,5986.62,0.0,0.0,https://www.amazon.com.br/Geladeira-Comercial-C%C3%A2mara-Portas-Resfriados/dp/B0954YM7DX/ref=sr_1_390?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307749&s=appliances&sr=1-390&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"FRIGOBAR PFG125B 220V, PHILCO, Branco, Grande",1609.9,0.0,0.0,https://www.amazon.com.br/FRIGOBAR-PFG125B-PHILCO-Branco-Grande/dp/B08BZS3V9J/ref=sr_1_391?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307749&s=appliances&sr=1-391&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Geladeira/Refrigerador Top Freezer 474L Platinum (TF56S) 220V,3659.0,0.0,0.0,https://www.amazon.com.br/Geladeira-Electrolux-TF56S-Freezer-474L/dp/B083ZL5F7Y/ref=sr_1_392?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307749&s=appliances&sr=1-392&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
FRIGOBAR PFG85PL 220V,1199.0,4.1,16.0,https://www.amazon.com.br/Frigobar-Philco-Litros-PFG85PL-Platinum/dp/B07YLCHFW2/ref=sr_1_394?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307749&s=appliances&sr=1-394&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Cervejeira Consul smartbeer Carbono - CZE12AE 220V,3487.32,4.3,8.0,https://www.amazon.com.br/Cervejeira-Consul-smartbeer_-Carbono-CZE12AE/dp/B07CGH68RX/ref=sr_1_398?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307749&s=appliances&sr=1-398&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Geladeira Panasonic Frost Free 435L Aço Escovado NR-BT50BD3XB 220V,3599.9,0.0,0.0,https://www.amazon.com.br/Geladeira-Panasonic-Frost-Escovado-NR-BT50BD3XB/dp/B08W6QZ4RB/ref=sr_1_399?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307749&s=appliances&sr=1-399&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Refrigerador/Expositor para Bebidas Metalfrio com Controlador Eletrônico 350 Litros VB40RE 110v 110v,3930.1,4.0,2.0,https://www.amazon.com.br/Refrigerador-Expositor-Metalfrio-Controlador-Eletr%C3%B4nico/dp/B077JX29KY/ref=sr_1_403?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307749&s=appliances&sr=1-403&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Freezer Horizontal Midea 150L Branco,1639.0,0.0,0.0,https://www.amazon.com.br/Freezer-Horizontal-Midea-150L-Branco/dp/B097WGCT4P/ref=sr_1_404?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307749&s=appliances&sr=1-404&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"JUNKUN Mini geladeira portátil de 18/26 litros adequada para quartos, escritórios, carros, dormitórios, mini geladeira para quartos",3768.37,0.0,0.0,https://www.amazon.com.br/JUNKUN-geladeira-port%C3%A1til-escrit%C3%B3rios-dormit%C3%B3rios/dp/B0969LXC79/ref=sr_1_405?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307749&s=appliances&sr=1-405&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Geladeira Brastemp Frost Free Inverse 460 litros cor Inox com Freeze Control Advanced - BRE59AK 110V,6890.0,5.0,1.0,https://www.amazon.com.br/Geladeira-Brastemp-Inverse-Control-Advanced/dp/B07JVLS3WY/ref=sr_1_407?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307749&s=appliances&sr=1-407&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira de Acampamento Portátil de 20 L com Compressor Compacto, Resfriador Elétrico Mini Frigorífico Refrigerador Rápido para Carro e Casa",5050.89,0.0,0.0,https://www.amazon.com.br/Acampamento-Compressor-Resfriador-Frigor%C3%ADfico-Refrigerador/dp/B09CYVYCBY/ref=sr_1_410?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307749&s=appliances&sr=1-410&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"GUTYRE Geladeira de carro, geladeira de armazenamento de cosméticos, porta dupla, mini portátil, multiuso, usado para refrigerar cosméticos ou alimentos, rosa",5291.48,0.0,0.0,https://www.amazon.com.br/GUTYRE-Geladeira-armazenamento-cosm%C3%A9ticos-refrigerar/dp/B08X1VLCD3/ref=sr_1_412?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307749&s=appliances&sr=1-412&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Freezer Vertical Brastemp Flex Frost Free 228 Litros - BVR28MK 220V,3959.0,4.8,8.0,https://www.amazon.com.br/Freezer-Vertical-Brastemp-Frost-Litros/dp/B076CKJWHD/ref=sr_1_412?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307752&s=appliances&sr=1-412&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Freezer Vertical Electrolux Cycle Defrost Uma Porta 173L (FE22) 127V,2379.95,4.0,3.0,https://www.amazon.com.br/Freezer-Electrolux-Vertical-Cycle-Defrost/dp/B07CN817SS/ref=sr_1_413?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307752&s=appliances&sr=1-413&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Geladeira para Caminhão Resfriar 75 litros - Cinza escuro,4599.0,0.0,0.0,https://www.amazon.com.br/Geladeira-para-Caminh%C3%A3o-Resfriar-litros/dp/B08FJG786S/ref=sr_1_414?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307752&s=appliances&sr=1-414&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Zwbfu Geladeira Doméstica,Refrigerador portátil de refrigerador para carro e refrigerador para manter a temperatura quente e fria. Geladeira 15L de uso duplo Geladeira para piquenique em casa",1705.23,0.0,0.0,https://www.amazon.com.br/Zwbfu-Refrigerador-refrigerador-temperatura-piquenique/dp/B09HC5CQ7X/ref=sr_1_417?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307752&s=appliances&sr=1-417&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Geladeira LG Bottom Freezer Universe 451 Litros Inox 110V GC-B659BSB,7527.45,0.0,0.0,https://www.amazon.com.br/Geladeira-LG-Freezer-Universe-GC-B659BSB/dp/B089ZWLW34/ref=sr_1_420?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307752&s=appliances&sr=1-420&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Geladeira Caminhão Automotiva 67 litros Resfriar Bivolt,4299.0,0.0,0.0,https://www.amazon.com.br/Geladeira-Caminh%C3%A3o-Automotiva-litros-Resfriar/dp/B08CZXHWGC/ref=sr_1_423?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307752&s=appliances&sr=1-423&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Geladeira Consul CRD37EB Cycle Defrost Duplex 334 litros Branca Freezer Supercapacidade - 220V,2674.0,0.0,0.0,https://www.amazon.com.br/Geladeira-Consul-CRD37EB-Defrost-Supercapacidade/dp/B087YD4YLX/ref=sr_1_427?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307752&s=appliances&sr=1-427&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Freezer Horizontal 170l Dupla Ação Metalfrio 220v,1799.0,5.0,2.0,https://www.amazon.com.br/Freezer-Horizontal-170l-Dupla-Metalfrio/dp/B077V1F1FG/ref=sr_1_431?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307752&s=appliances&sr=1-431&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Freezer Vertical Brastemp Flex Frost Free 228 Litros - BVR28MK - 110V,4599.0,5.0,3.0,https://www.amazon.com.br/Freezer-Vertical-Brastemp-Frost-Litros/dp/B07N46NZFM/ref=sr_1_433?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307752&s=appliances&sr=1-433&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Frigobar Brastemp com Porta de Vidro 76 Litros - BZA08AE 220V,2679.0,5.0,4.0,https://www.amazon.com.br/Frigobar-Brastemp-Porta-Vidro-Litros/dp/B07CKFSY8L/ref=sr_1_434?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307752&s=appliances&sr=1-434&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Adega Electrolux 24 Garrafas Uma Porta Preta Com Acabamento Em Inox (ACS24) 127V,2694.0,4.8,10.0,https://www.amazon.com.br/Adega-Electrolux-ACS24-Garrafas-Acabamento/dp/B07LC1BHC7/ref=sr_1_438?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307752&s=appliances&sr=1-438&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Geladeira Brastemp Frost Free Inverse 460 litros Branca com Freeze Control Advanced - BRE59AB 220V,6224.0,5.0,1.0,https://www.amazon.com.br/Geladeira-Brastemp-Inverse-Control-Advanced/dp/B07JBH8335/ref=sr_1_436?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307754&s=appliances&sr=1-436&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Refrigerador Frost Free Electrolux Bottom Freezer Electrolux 598 Litros (DB84) - 220V,5064.0,0.0,0.0,https://www.amazon.com.br/Refrigerador-Electrolux-Bottom-Freezer-Litros/dp/B07C814PSX/ref=sr_1_437?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307754&s=appliances&sr=1-437&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Frigobar 46 litros inox 127V Suggar,1636.79,3.3,5.0,https://www.amazon.com.br/Frigobar-Suggar-46-Litros-Inox/dp/B077SN81CF/ref=sr_1_438?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307754&s=appliances&sr=1-438&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Cervejeira Electrolux 100 Litros Painel White Touch on Glass (BEER1) 220V,4309.0,5.0,2.0,https://www.amazon.com.br/Cervejeira-Electrolux-100-Litros-BEER1/dp/B079YYJ9P4/ref=sr_1_441?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307754&s=appliances&sr=1-441&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira pequena portátil compacta de 15 litros para carro, freezer, mini bar, geladeira de uso duplo, dormitório, pequeno refrigerador para quarto, viagem, escritório, dormitório, apartamento",3410.89,0.0,0.0,https://www.amazon.com.br/Geladeira-dormit%C3%B3rio-refrigerador-escrit%C3%B3rio-apartamento/dp/B09CZ2Y5X8/ref=sr_1_453?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307754&s=appliances&sr=1-453&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira portátil pequena de 22 litros de baixo ruído para quarto, escritório, dormitório, carro, ótimo sistema termoelétrico, refrigerador, geladeira portátil, mini bar, congelador doméstico",7240.89,0.0,0.0,https://www.amazon.com.br/escrit%C3%B3rio-dormit%C3%B3rio-termoel%C3%A9trico-refrigerador-congelador/dp/B09CZ1RR17/ref=sr_1_454?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307754&s=appliances&sr=1-454&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira de carro - 20 °C - 20 °C Mini geladeira congelador carro geladeira portátil veículo acampamento geladeira refrigerador elétrico caixa para caminhão, trailer, barco, piquenique, viagens ao",3470.89,0.0,0.0,https://www.amazon.com.br/Geladeira-carro-congelador-acampamento-refrigerador/dp/B09CZ1DZQW/ref=sr_1_455?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307754&s=appliances&sr=1-455&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira pequena portátil compacta 15 L para quarto, casa, apartamento, carro, geladeira, escritório, freezer, mini bar, dormitório, geladeira, refrigerador, refrigerador, refrigerador, refrigerador",1690.89,0.0,0.0,https://www.amazon.com.br/Geladeira-apartamento-escrit%C3%B3rio-dormit%C3%B3rio-refrigerador/dp/B09CYZS5GL/ref=sr_1_456?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307754&s=appliances&sr=1-456&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira pequena silenciosa de 22 litros com vidro temperado espelhado, porta removível, resfriamento rápido, mini bar, geladeira, frigorífico, para quarto, casa, escritório, dormitório",2450.89,0.0,0.0,https://www.amazon.com.br/silenciosa-resfriamento-frigor%C3%ADfico-escrit%C3%B3rio-dormit%C3%B3rio/dp/B09CYZNR2V/ref=sr_1_457?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307754&s=appliances&sr=1-457&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira portátil compacta para quarto, casa, apartamento, carro, geladeira, escritório, freezer, dormitório, mini bar, refrigerador, refrigerador, refrigerador, refrigerador, refrigerador",2830.89,0.0,0.0,https://www.amazon.com.br/Geladeira-apartamento-escrit%C3%B3rio-dormit%C3%B3rio-refrigerador/dp/B09CYZFKGP/ref=sr_1_458?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307754&s=appliances&sr=1-458&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira silenciosa portátil para carro, freezer, mini bar, escritório, geladeira, geladeira, compacta e rápida, refrigerador, 10 litros para quarto, viagem, dormitório, apartamento ao ar livre",2590.89,0.0,0.0,https://www.amazon.com.br/silenciosa-escrit%C3%B3rio-refrigerador-dormit%C3%B3rio-apartamento/dp/B09CYYG7GH/ref=sr_1_459?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307754&s=appliances&sr=1-459&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira pequena para carro, congelador, geladeira, refrigerador, mini geladeiras com alças duplas em casa e carro, acampamento, para viagem, escritório, dormitório, apartamento ao ar livre",3320.89,0.0,0.0,https://www.amazon.com.br/congelador-refrigerador-geladeiras-acampamento-apartamento/dp/B09CYY8VS8/ref=sr_1_460?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307754&s=appliances&sr=1-460&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira portátil para carro, geladeira, freezer portátil, mini geladeira, carro, geladeira, refrigerador, compressor compacto, resfriamento rápido, 9L",1580.89,0.0,0.0,https://www.amazon.com.br/Geladeira-geladeira-refrigerador-compressor-resfriamento/dp/B09CYXVY6W/ref=sr_1_461?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307754&s=appliances&sr=1-461&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira compacta de 20 l com controle digital de temperatura mini bar, freezer, geladeiras para quarto, casa, viagem, escritório, dormitório, carro, apartamento ao ar livre",2870.89,0.0,0.0,https://www.amazon.com.br/temperatura-geladeiras-escrit%C3%B3rio-dormit%C3%B3rio-apartamento/dp/B09CYWPD4Z/ref=sr_1_460?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307756&s=appliances&sr=1-460&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira portátil de 6 litros para carro, geladeira, refrigerador, refrigerador, refrigerador, piquenique, freezer, campervan, geladeiras para viagens ao ar livre, piquenique, campervan, barco, casa",1280.89,0.0,0.0,https://www.amazon.com.br/Geladeira-geladeira-refrigerador-piquenique-geladeiras/dp/B09CYWGMZJ/ref=sr_1_461?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307756&s=appliances&sr=1-461&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeiras, geladeira de carro, dormitório, frigorífico, compressor portátil, mini geladeira de 6 litros, para quarto, escritório, carro, dormitório – Maquiagem portátil para cuidados com a pele",1110.89,0.0,0.0,https://www.amazon.com.br/Geladeiras-dormit%C3%B3rio-frigor%C3%ADfico-compressor-escrit%C3%B3rio/dp/B09CYWC8P4/ref=sr_1_462?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307756&s=appliances&sr=1-462&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira pequena portátil e compacta de 10 L para quarto, casa, apartamento, mini bar, carro, geladeira, escritório, freezer, geladeira, refrigerador, refrigerador, refrigerador, refrigerador",1260.89,0.0,0.0,https://www.amazon.com.br/Geladeira-apartamento-geladeira-escrit%C3%B3rio-refrigerador/dp/B09CYW743S/ref=sr_1_463?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307756&s=appliances&sr=1-463&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
Geladeira de Carro 19 Litros Frigorífico Portátil Piquenique Congelador Geladeiras de Resfriamento Rápido Aquecedor Campervan para Viagens ao Ar Livre Piquenique Campervan Barco Casa,2360.89,0.0,0.0,https://www.amazon.com.br/Frigor%C3%ADfico-Piquenique-Congelador-Geladeiras-Resfriamento/dp/B09CYW31LW/ref=sr_1_464?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307756&s=appliances&sr=1-464&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira de carro de dupla finalidade para carro e casa, caixa de resfriamento e aquecimento de 4 litros de grande capacidade, isolamento de gelo miniestudante, armazenamento frio e preservação",1410.89,0.0,0.0,https://www.amazon.com.br/resfriamento-aquecimento-miniestudante-armazenamento-preserva%C3%A7%C3%A3o/dp/B09CYW144N/ref=sr_1_465?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307756&s=appliances&sr=1-465&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira pequena para carro, freezer elétrico, mini geladeiras, piquenique, ao ar livre, gelado, refrigerador rápido para quarto, casa, viagem, escritório, dormitório, apartamento, ar livre, 7l",2670.89,0.0,0.0,https://www.amazon.com.br/geladeiras-piquenique-refrigerador-escrit%C3%B3rio-apartamento/dp/B09CYVS936/ref=sr_1_466?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307756&s=appliances&sr=1-466&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira de carro para viagens ao ar livre, piquenique, campervan, barco, casa, mini geladeira, trailer, geladeiras, refrigerador, refrigerador, refrigerador, refrigerador, congelador de piquenique",1150.89,0.0,0.0,https://www.amazon.com.br/Geladeira-piquenique-geladeiras-refrigerador-congelador/dp/B09CYVRQP8/ref=sr_1_467?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307756&s=appliances&sr=1-467&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira compacta portátil de baixo ruído para viagens, dormitório, apartamento, ar livre, quarto, geladeira, carro, freezer, mini bar, escritório, geladeiras, resfriamento rápido, 20 litros",2640.89,0.0,0.0,https://www.amazon.com.br/dormit%C3%B3rio-apartamento-escrit%C3%B3rio-geladeiras-resfriamento/dp/B09CYTN5FX/ref=sr_1_468?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307756&s=appliances&sr=1-468&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira pequena portátil de 7,5 l para congelador de carro, mini geladeiras, resfriamento rápido para caminhões grandes automotivos, quarto, casa, escritório, dormitório, apartamento, ar livre",3280.89,0.0,0.0,https://www.amazon.com.br/congelador-geladeiras-resfriamento-automotivos-apartamento/dp/B09CYTHVQ3/ref=sr_1_469?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307756&s=appliances&sr=1-469&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira compacta portátil de 20 litros para viagens, dormitório, apartamento, ar livre, quarto, geladeira, carro, freezer, mini bar, escritório, geladeiras, refrigerador, refrigerador, baixo ruído",2470.89,0.0,0.0,https://www.amazon.com.br/dormit%C3%B3rio-apartamento-escrit%C3%B3rio-geladeiras-refrigerador/dp/B09CYT8R7S/ref=sr_1_470?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307756&s=appliances&sr=1-470&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira de carro externo de 30 litros com roda de carrinho, grande capacidade, refrigerador eletrônico quente e frio",2873.05,0.0,0.0,https://www.amazon.com.br/Geladeira-carrinho-capacidade-refrigerador-eletr%C3%B4nico/dp/B07H7P9PCQ/ref=sr_1_478?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307756&s=appliances&sr=1-478&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira pequena para carro, minigeladeira externa doméstica, geladeira/aquecedor portátil, pode ser usada para veículos/Casa/Exterior/Piquenique/Escritório, AC 220V / DC 12v, 6L,Household+car",1212.3,0.0,0.0,https://www.amazon.com.br/Geladeira-minigeladeira-dom%C3%A9stica-Piquenique-Escrit%C3%B3rio/dp/B09H49FXCS/ref=sr_1_479?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307756&s=appliances&sr=1-479&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira portátil, geladeira móvel/aquecedor para veículos/Casa/Exterior/Piquenique/Escritório/Cozinha, Refrigeração Dual Core, Ac220v / dc12v, 13L,B",1992.99,0.0,0.0,https://www.amazon.com.br/Geladeira-geladeira-Piquenique-Escrit%C3%B3rio-Refrigera%C3%A7%C3%A3o/dp/B09H4871XQ/ref=sr_1_480?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307756&s=appliances&sr=1-480&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
"Geladeira pequena, geladeira móvel, geladeira/aquecedor portátil, pode ser usada para veículos/Casa/Exterior/Piquenique/Escritório, AC 220V / DC12v, 16L,Red",2559.99,0.0,0.0,https://www.amazon.com.br/Geladeira-geladeira-aquecedor-Piquenique-Escrit%C3%B3rio/dp/B09H482RQR/ref=sr_1_481?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=geladeira&qid=1634307756&s=appliances&sr=1-481&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Geladeira
