Descrição;Preço;Estrelas;TotalReviews;Url
Celular para idoso original Obabox Obasmart 3 Dourado 32gb Fone + Capinha + Película;R$ 947,50;5,0 de 5 estrelas;2;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg6_1?ie=UTF8&adId=A08051542QCM1079IBV70&url=%2FCelular-original-Obasmart-Dourado-Pel%25C3%25ADcula%2Fdp%2FB099FHWDKB%2Fref%3Dsr_1_152_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261875%26s%3Delectronics%26sr%3D1-152-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261875&id=920229392957941&widgetName=sp_btf
Celular para idoso original Obabox Obasmart 3 32gb Fone + Capinha + Película;R$ 997,50;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg6_1?ie=UTF8&adId=A080499819UDTK9GD327A&url=%2FCelular-original-Obasmart-Capinha-Pel%25C3%25ADcula%2Fdp%2FB099869WY9%2Fref%3Dsr_1_153_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261875%26s%3Delectronics%26sr%3D1-153-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261875&id=920229392957941&widgetName=sp_btf
Suporte para smartphone, suporte para telescópio, retrátil durável removível universal para smartphone de conexão;R$ 252,69;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg7_1?ie=UTF8&adId=A0047159EUV473X8IQX8&url=%2Fsmartphone-telesc%25C3%25B3pio-retr%25C3%25A1til-remov%25C3%25ADvel-universal%2Fdp%2FB09FZGYDDH%2Fref%3Dsr_1_145_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261879%26s%3Delectronics%26sr%3D1-145-spons%26ufe%3Dapp_do%253Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6%26psc%3D1&qualifier=1634261879&id=1003296830650574&widgetName=sp_atf_next
Smartphone, processador potente, tela de 4,66 polegadas, câmeras duplas traseiras dianteiras de alta definição para smartphone Android 4.4.2(Branco);R$ 312,19;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg7_1?ie=UTF8&adId=A013477917LV2H6CQ15IR&url=%2FSmartphone-processador-polegadas-dianteiras-smartphone%2Fdp%2FB09GYL64DW%2Fref%3Dsr_1_146_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261879%26s%3Delectronics%26sr%3D1-146-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261879&id=1003296830650574&widgetName=sp_atf_next
Smartphone, câmeras duplas dianteiras traseiras unissex Processador poderoso com tela de 4,66 polegadas Smartphone universal para Android 4.4.2(Branco);R$ 352,79;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg7_1?ie=UTF8&adId=A00232091O8I1SO6UM13M&url=%2FSmartphone-dianteiras-traseiras-Processador-polegadas%2Fdp%2FB09HQPT91P%2Fref%3Dsr_1_147_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261879%26s%3Delectronics%26sr%3D1-147-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261879&id=1003296830650574&widgetName=sp_atf_next
"Smartphone Samsung Galaxy A01 Core 32GB 2GB RAM Tela Infinita de 5.3"" Vermelho";R$ 959,90;4,4 de 5 estrelas;19;https://www.amazon.com.br/Smartphone-Samsung-Galaxy-A01-Core/dp/B08G8WK7N7/ref=sr_1_149?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-149&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Celular Samsung Galaxy A10s Preto 32gb Android 9.0 Pie Tela 6.2"" Camera 13mp";R$ 990,00;4,6 de 5 estrelas;149;https://www.amazon.com.br/Celular-Samsung-Galaxy-Android-Camera/dp/B082FZ7DFL/ref=sr_1_150?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-150&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Pro, Multilaser, Preto;R$ 785,20;4,0 de 5 estrelas;8;https://www.amazon.com.br/Multilaser-P9097-Smartphone-Pro-Preto/dp/B07XBCLPG6/ref=sr_1_151?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-151&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi Note 9 Pro 128GB 6GB RAM Versão Global Interstellar Grey;R$ 1.789,99;4,7 de 5 estrelas;948;https://www.amazon.com.br/Smartphone-Xiaomi-Vers%C3%A3o-Global-Interstellar/dp/B089XC2K9N/ref=sr_1_152?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-152&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Xiaomi Redmi Note 9 128GB 4GB RAM - Versión Global - Polar White;R$ 1.529,99;4,7 de 5 estrelas;2.809;https://www.amazon.com.br/Xiaomi-Redmi-Note-128GB-4GB/dp/B088HJ2KKR/ref=sr_1_153?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-153&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone LG K71 4GB/128GB - Titânio;R$ 2.242,90;4,7 de 5 estrelas;19;https://www.amazon.com.br/Smartphone-LG-K71-4GB-128GB/dp/B08WKQ5K1Z/ref=sr_1_154?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-154&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Realme 7 Dual Sim LTE 6.5"" 8GB/128GB Branco Névoa RMX2151";R$ 1.549,00;4,7 de 5 estrelas;34;https://www.amazon.com.br/Smartphone-Realme-128GB-Branco-RMX2151/dp/B098X7PN28/ref=sr_1_155?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-155&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi Note 8 4GB Ram Tela 6.3 64GB Camera Quad 48+8+2+2MP - Cinza;R$ 1.239,28;4,8 de 5 estrelas;268;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-Camera/dp/B07Z58KCH2/ref=sr_1_156?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-156&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Realme 7 5G-Smartphone 6.5"",Dimensity 800U,6GB + 128GB,120HZ,30W Dart Charge, 5000mAH,48MP Quad Camera,Dolby Atmos & Hi-Res(Baltic Blue)";R$ 1.581,00;4,5 de 5 estrelas;1.318;https://www.amazon.com.br/Realme-5G-Smartphone-Dimensity-Charge-5000mAH/dp/B08MR37F2D/ref=sr_1_157?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-157&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Realme C3 (64 GB, 3 GB) 6,5 polegadas HD+ Display, Dual SIM GSM, Cinza;R$ 946,74;4,4 de 5 estrelas;26;https://www.amazon.com.br/Smartphone-Realme-polegadas-Display-Cinza/dp/B08Y15FC6G/ref=sr_1_158?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-158&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi Note 9S Dual Chip 128GB 4GB (Glacier White) Branco;R$ 2.550,00;4,4 de 5 estrelas;22;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Glacier-Branco/dp/B08NWGXBQH/ref=sr_1_159?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-159&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Tripé, Romacci Tripé de webcam portátil leve mini tripé de webcam para smartphone webcam tripé de mesa suporte de telefone suporte de mesa;R$ 54,19;2,0 de 5 estrelas;2;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg7_1?ie=UTF8&adId=A09407471ZFY9DW6717VX&url=%2FRomacci-port%25C3%25A1til-smartphone-suporte-telefone%2Fdp%2FB08ZM2J85K%2Fref%3Dsr_1_160_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261879%26s%3Delectronics%26sr%3D1-160-spons%26psc%3D1&qualifier=1634261879&id=1003296830650574&widgetName=sp_mtf
Daerzy Suporte para suporte de telefone para carro Suporte para tomada de ar Suporte para smartphone Berço Estável e antiderrapante Substituição do suporte para telefone para todos os modelos Tesla Y;R$ 109,99;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg7_1?ie=UTF8&adId=A03306513GHYJAZOEQ16X&url=%2FDaerzy-telefone-smartphone-antiderrapante-Substitui%25C3%25A7%25C3%25A3o%2Fdp%2FB09H44KMQP%2Fref%3Dsr_1_161_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261879%26s%3Delectronics%26sr%3D1-161-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634261879&id=1003296830650574&widgetName=sp_mtf
Daerzy Microscópio digital sem fio WiFi Câmera portátil para microscópio portátil Ampliação de 50X a 1000X 8 Luzes LED ajustáveis ​​Compatível com iOS Android Smartphone Tablet Computador;R$ 447,99;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg7_1?ie=UTF8&adId=A03259231WA5CBEN6WOJ9&url=%2FDaerzy-Microsc%25C3%25B3pio-microsc%25C3%25B3pio-ajust%25C3%25A1veis-Compat%25C3%25ADvel%2Fdp%2FB09H44MTQ3%2Fref%3Dsr_1_162_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261879%26s%3Delectronics%26sr%3D1-162-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261879&id=1003296830650574&widgetName=sp_mtf
Xiaomi Redmi Note 10S 128gb 6gb Azul;R$ 1.719,90;4,5 de 5 estrelas;239;https://www.amazon.com.br/Xiaomi-Redmi-Note-10S-128gb/dp/B0979PF8F4/ref=sr_1_163?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-163&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Zenfone  Live L2 OctaCore 2GB 32GB , Vermelho;R$ 789,00;4,5 de 5 estrelas;117;https://www.amazon.com.br/Zenfone-Live-OctaCore-2GB-32GB/dp/B082T352HP/ref=sr_1_164?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-164&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Realme 7 Dual Sim LTE 6.5"" 8GB/128GB Branco Névoa RMX2151";R$ 1.669,39;4,7 de 5 estrelas;73;https://www.amazon.com.br/Smartphone-Realme-128GB-Branco-RMX2151/dp/B08CD3KC4J/ref=sr_1_165?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-165&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone One Vision, Motorola, Modelo XT1970-1, 128 GB, 6.34'', Azul Safira;R$ 1.669,99;4,5 de 5 estrelas;194;https://www.amazon.com.br/Smartphone-Vision-Motorola-Modelo-XT1970-1/dp/B07QMV79WG/ref=sr_1_166?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-166&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Samsung Galaxy A01, 32GB - Preto;R$ 1.029,00;4,5 de 5 estrelas;217;https://www.amazon.com.br/Smartphone-Samsung-Galaxy-A01-32GB/dp/B0876FYQ21/ref=sr_1_167?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-167&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
SMARTPHONE XIAOMI REDMI 9 32GB 3RAM CINZA;R$ 922,09;4,5 de 5 estrelas;1.032;https://www.amazon.com.br/SMARTPHONE-XIAOMI-REDMI-32GB-CINZA/dp/B08B3L2KCK/ref=sr_1_168?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-168&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smarphone Xiaomi Poco X3 6GB / 64GB NFC - Cobalt Blue;R$ 1.529,99;4,7 de 5 estrelas;1.635;https://www.amazon.com.br/Smarphone-Xiaomi-Poco-6GB-64GB/dp/B08B99D7FJ/ref=sr_1_169?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-169&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Celular LG - LMK520BMW - K62 64 GB Vermelho;R$ 999,00;4,8 de 5 estrelas;33;https://www.amazon.com.br/Celular-LG-LMK520BMW-K62-Vermelho/dp/B08WKJM4C2/ref=sr_1_170?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-170&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Realme 6i 64GB Branco;R$ 1.099,00;4,8 de 5 estrelas;9;https://www.amazon.com.br/realme-Realme-6i-64GB-Branco/dp/B08BGCVZZX/ref=sr_1_171?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-171&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Xiaomi Redmi 9T 6GB+128GB LTE Twilight Blue (AZUL);R$ 1.525,00;4,6 de 5 estrelas;191;https://www.amazon.com.br/Xiaomi-Redmi-128GB-Twilight-Blue/dp/B08SQGHQ39/ref=sr_1_172?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-172&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Celular Motorola Moto E6s Azul Marinho 64gb Tela 6.1 4gb Ram Cam Dupla 13mp 2mp;R$ 1.269,90;4,5 de 5 estrelas;63;https://www.amazon.com.br/Celular-Motorola-Moto-E6s-Marinho/dp/B08F2VLB6K/ref=sr_1_173?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-173&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
SMARTPHONE TCL 5033E L5 PRETO OPEN;R$ 399,00;3,5 de 5 estrelas;3;https://www.amazon.com.br/Smartphone-Preto-5033e-Tela-16gb/dp/B08QZQFY6S/ref=sr_1_174?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261879&s=electronics&sr=1-174&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Daerzy Microscópio digital sem fio WiFi Câmera portátil para microscópio portátil Ampliação de 50X a 1000X 8 Luzes LED ajustáveis ​​Compatível com iOS Android Smartphone Tablet Computador;R$ 375,99;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg7_1?ie=UTF8&adId=A03257672LDBRHL59V9T8&url=%2FDaerzy-Microsc%25C3%25B3pio-microsc%25C3%25B3pio-ajust%25C3%25A1veis-Compat%25C3%25ADvel%2Fdp%2FB09H44GXZT%2Fref%3Dsr_1_175_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261879%26s%3Delectronics%26sr%3D1-175-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261879&id=1003296830650574&widgetName=sp_btf
Microfone, microfone de smartphone, plug and play para gravações(Branco);R$ 348,29;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg7_1?ie=UTF8&adId=A00731981V4H22ZLG53QZ&url=%2FMicrofone-microfone-smartphone-grava%25C3%25A7%25C3%25B5es-Branco%2Fdp%2FB09HXL1P6L%2Fref%3Dsr_1_176_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261879%26s%3Delectronics%26sr%3D1-176-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261879&id=1003296830650574&widgetName=sp_btf
Gaeirt Estabilizador de telefone, estabilizador de telefone de 3 eixos, conveniente para fotógrafos para smartphone;R$ 458,09;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg7_1?ie=UTF8&adId=A0248494UZ68ESTUWDBX&url=%2FGaeirt-Estabilizador-estabilizador-conveniente-fot%25C3%25B3grafos%2Fdp%2FB09H5N1DCH%2Fref%3Dsr_1_177_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261879%26s%3Delectronics%26sr%3D1-177-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261879&id=1003296830650574&widgetName=sp_btf
Smartphone com tela de 4,66 polegadas, cartões duplos Dual Standby 128 GB de armazenamento expansível Smartphone universal para Android 4.4.2(Preto);R$ 323,09;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg8_1?ie=UTF8&adId=A05517962RBAM1SJCIPP&url=%2FSmartphone-polegadas-armazenamento-expans%25C3%25ADvel-universal%2Fdp%2FB09H5N8LL7%2Fref%3Dsr_1_169_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261884%26s%3Delectronics%26sr%3D1-169-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261884&id=4005496081492407&widgetName=sp_atf_next
WNSC Bastão monopé, câmera monopé de liga de alumínio, câmera monopé, suporte de vídeo, mesa, câmera Unipod leve, com bolsa de armazenamento para smartphone para câmera;R$ 236,16;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg8_1?ie=UTF8&adId=A0261859VWLAW25D5ZIQ&url=%2FWNSC-alum%25C3%25ADnio-suporte-armazenamento-smartphone%2Fdp%2FB098S79FH4%2Fref%3Dsr_1_170_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261884%26s%3Delectronics%26sr%3D1-170-spons%26ufe%3Dapp_do%253Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b%26psc%3D1&qualifier=1634261884&id=4005496081492407&widgetName=sp_atf_next
Smartphone, cartão SIM 3G 5MP + câmera 2MP Telefone de tela cheia de 6,82 polegadas, telefone com desbloqueio de impressão digital, para presente Android(Preto);R$ 664,49;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg8_1?ie=UTF8&adId=A0726121Q6M1MJ1XG0Z0&url=%2FSmartphone-Telefone-polegadas-desbloqueio-impress%25C3%25A3o%2Fdp%2FB09H51PBWF%2Fref%3Dsr_1_171_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261884%26s%3Delectronics%26sr%3D1-171-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261884&id=4005496081492407&widgetName=sp_atf_next
SMARTPHONE XIAOMI REDMI 9C 64GB LARANJA;R$ 1.059,00;4,6 de 5 estrelas;220;https://www.amazon.com.br/SMARTPHONE-XIAOMI-REDMI-9C-LARANJA/dp/B08FCDRXLN/ref=sr_1_172?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-172&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Galaxy Watch Active2 Prata;R$ 1.179,00;4,7 de 5 estrelas;71;https://www.amazon.com.br/SAMSUNG-SM-R820-Galaxy-Watch-Active2/dp/B08DL4QQ9R/ref=sr_1_173?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-173&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
SMARTPHONE XIAOMI REDMI NOTE 10S 6GB RAM 128GB ROM - GLOBAL Cor:Pebble White (BRANCO);R$ 1.695,67;4,4 de 5 estrelas;46;https://www.amazon.com.br/SMARTPHONE-XIAOMI-REDMI-NOTE-128GB/dp/B098FKC3VX/ref=sr_1_174?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-174&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Suporte de Mesa para Celular Ajustável Articulado Tablet Smartphone (Branco) [Sky Dreams];R$ 22,62;4,2 de 5 estrelas;346;https://www.amazon.com.br/Ajust%C3%A1vel-Articulado-Smartphone-Sky-Dreams/dp/B099D9VZ1H/ref=sr_1_175?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-175
Celular Motorola Moto G20 Pink 64gb Tela 6.5 4gb Ram Camera 48mp 8mp 2mp 2mp;R$ 1.263,90;4,6 de 5 estrelas;6;https://www.amazon.com.br/Celular-Motorola-Moto-Pink-Camera/dp/B095L3DJCX/ref=sr_1_176?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-176&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Xiaomi Redmi 7A 32GB/2GB 5.45"" 4.000mAh - Azul";R$ 859,14;4,6 de 5 estrelas;1.484;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-32GB-4-000mAh/dp/B07T1XBHP9/ref=sr_1_177?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-177&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Estabilizador de Imagem Zhiyun Smooth Q3 para Smartphones;R$ 610,53;4,6 de 5 estrelas;6;https://www.amazon.com.br/Estabilizador-Imagem-Zhiyun-Smooth-Smartphones/dp/B094MXKBV6/ref=sr_1_178?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-178&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Celular Smartphone Xiaomi Redmi Note 8 4RAM 64GB Tela 6.3 LTE Dual Azul;R$ 1.150,00;4,7 de 5 estrelas;150;https://www.amazon.com.br/Celular-Smartphone-Xiaomi-Redmi-Note/dp/B08DJ819Y3/ref=sr_1_179?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-179&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone, Apple, iPhone 7 MN922BR/A, 128 GB, 4.7'', Preto Fosco;R$ 2.254,99;3,7 de 5 estrelas;15;https://www.amazon.com.br/iPhone-Apple-Black-128-Desbloqueado/dp/B075KM2P21/ref=sr_1_180?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-180&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
