Descrição;Preço;Estrelas;TotalReviews;Url
Microfone Com Fio Condensador Sf-666 Estudio Pc Cabo Xlr;R$ 68,80;4,2 de 5 estrelas;387;https://www.amazon.com.br/Microfone-Condensador-Sf-666-Estudio-Cabo/dp/B076C6KWD4/ref=sr_1_98?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268049&s=electronics&sr=1-98&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Webcam Full Hd 1080p Câmera com Microfone P2 Cabo Usb 1.5mts Youtube Stream Videoconferência Sala de Reunião para Pc Computador Notebook;R$ 129,90;0;0;https://www.amazon.com.br/Microfone-Youtube-Videoconfer%C3%AAncia-Computador-Notebook/dp/B09G74GQD9/ref=sr_1_99?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268049&s=electronics&sr=1-99&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
Mouse Gamer Profissional 7200Dpi RGB USB Alta precisão para jogos FPS MOBA DPI Ajustavel PC Notebook Computador Windows Linux Mac;R$ 55,90;4,2 de 5 estrelas;20;https://www.amazon.com.br/Profissional-precis%C3%A3o-Ajustavel-Notebook-Computador/dp/B092RKVTKG/ref=sr_1_100?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268049&s=electronics&sr=1-100
Webcam Gamer Para Computador Pc Notebook Lives Videos Youtube Usb Com Microfone P2;R$ 99,90;3,8 de 5 estrelas;16;https://www.amazon.com.br/Webcam-Computador-Notebook-Youtube-Microfone/dp/B0955FY6ZK/ref=sr_1_101?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268049&s=electronics&sr=1-101&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Controle Snes USB - PC;R$ 33,70;4,2 de 5 estrelas;135;https://www.amazon.com.br/JSX-JSX-SNES01-Controle-Snes-USB/dp/B07G3JGFSB/ref=sr_1_102?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268049&s=electronics&sr=1-102
COMBO GAMER 4 EM 1 DELTA FORCE ELG - CGDF41;R$ 264,96;4,3 de 5 estrelas;107;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg4_1?ie=UTF8&adId=A0512537RK9KUF3XK6CV&url=%2FCOMBO-GAMER-DELTA-FORCE-ELG%2Fdp%2FB08TVND54X%2Fref%3Dsr_1_103_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268049%26s%3Delectronics%26sr%3D1-103-spons%26ufe%3Dapp_do%253Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d%26psc%3D1&qualifier=1634268049&id=4831892668027471&widgetName=sp_btf
"15.6"" FHD by_HP Slim and Light Laptop for Business and Student, AMD Athlon Silver 3050U, 4GB RAM, 128GB SSD, USB-C, HDMI, Wi-Fi, Bluetooth, Webcam, Mytrix Wireless Mouse, 1 Year Microsoft 365, Win 10 QWERTY US Version";R$ 5.189,86;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg4_1?ie=UTF8&adId=A03007911J2H2T3Y5R8KO&url=%2FBusiness-Student-Bluetooth-Wireless-Microsoft%2Fdp%2FB09F8Q8ZK7%2Fref%3Dsr_1_104_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268049%26s%3Delectronics%26sr%3D1-104-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268049&id=4831892668027471&widgetName=sp_btf
"15.6"" FHD by_HP Slim and Light Laptop for Business and Student, AMD Athlon Silver 3050U, 8GB RAM, 128GB SSD, USB-C, HDMI, Wi-Fi, Bluetooth, Webcam, Mytrix Ethernet Hub, 1 Year Microsoft 365, Win 10 QWERTY US Version";R$ 5.241,04;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg4_1?ie=UTF8&adId=A03022071I7M76GQ3HJJ4&url=%2FBusiness-Student-Bluetooth-Ethernet-Microsoft%2Fdp%2FB09F91DXLW%2Fref%3Dsr_1_105_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268049%26s%3Delectronics%26sr%3D1-105-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268049&id=4831892668027471&widgetName=sp_btf
amuzer SSD Mobile Solid State Drive | Disco externo portátil de 240 g | 70-500 m/s de alta velocidade | Interface Notebook SATA3 Personal PC Expansion Upgrade Hard Drive para Mac os XP Win7 Win8 Win10 Linux;R$ 258,19;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg5_1?ie=UTF8&adId=A07291913WJ7FUMIZ8VF&url=%2Famuzer-port%25C3%25A1til-velocidade-Interface-Expansion%2Fdp%2FB09HC9F18J%2Fref%3Dsr_1_97_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268051%26s%3Delectronics%26sr%3D1-97-spons%26ufe%3Dapp_do%253Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6%26psc%3D1&qualifier=1634268051&id=1506918181558183&widgetName=sp_atf_next
FANTECH Suporte para fone de ouvido Torre RGB, suporte para fone de ouvido para jogos, acessórios para PC, vermelho;R$ 109,99;4,0 de 5 estrelas;3;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg5_1?ie=UTF8&adId=A09069643O9A8X3QMJ0H0&url=%2FFANTECH-Suporte-suporte-acess%25C3%25B3rios-vermelho%2Fdp%2FB08ZCWHQ56%2Fref%3Dsr_1_98_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268051%26s%3Delectronics%26sr%3D1-98-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634268051&id=1506918181558183&widgetName=sp_atf_next
Suporte para fone de ouvido Fantech Tower RGB, suporte de fone de ouvido para jogos e acessórios de PC para jogos de jogos, preto;R$ 109,99;4,7 de 5 estrelas;314;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg5_1?ie=UTF8&adId=A09072443GRWC1HCCKRIX&url=%2FSuporte-ouvido-Fantech-suporte-acess%25C3%25B3rios%2Fdp%2FB08GPRZWR3%2Fref%3Dsr_1_99_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268051%26s%3Delectronics%26sr%3D1-99-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634268051&id=1506918181558183&widgetName=sp_atf_next
OSALADI Microfone de mesa USB condensador para computador, microfone plug and play, microfone USB para PC, laptop, streaming ao vivo, gravação, podcasts;R$ 61,99;4,5 de 5 estrelas;14;https://www.amazon.com.br/OSALADI-Microfone-condensador-computador-microfone/dp/B08HRQPD1Q/ref=sr_1_100?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-100&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Headset com fio USB Logitech H390 com Almofadas em Couro, Controles de Áudio Integrado e Microfone com Redução de Ruído;R$ 169,98;4,7 de 5 estrelas;26.098;https://www.amazon.com.br/Headset-Est%C3%A9reo-Logitech-Microfones-Ouvido/dp/B000UXZQ42/ref=sr_1_101?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-101&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
Caixa De Som Soundbar Para Pc Gamer Com Subwoofer Tv Usb P2;R$ 99,99;5,0 de 5 estrelas;1;https://www.amazon.com.br/Caixa-Soundbar-Para-Gamer-Subwoofer/dp/B09G6YQNTQ/ref=sr_1_102?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-102&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Teclado Semi Mecanico Gamer para PC, PS4, Computador, Notebook com Led Iluminado Rainbow Backlight USB;R$ 95,00;4,0 de 5 estrelas;148;https://www.amazon.com.br/Mecanico-Computador-Notebook-Iluminado-Backlight/dp/B08ZNST855/ref=sr_1_103?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-103&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
"PC Completo Intel Core i7, 8GB Ram, HD SSD 240GB, Monitor 18,5"" LED, Wi-fi, Teclado e Mouse - MEGA OFERTA -";R$ 4.020,00;5,0 de 5 estrelas;2;https://www.amazon.com.br/Completo-Intel-240GB-Monitor-Teclado/dp/B086BVQ5DD/ref=sr_1_104?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-104&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
CIC Gamer Fone de Ouvido Kotion Each G2000 Headset LED Microfone PS4 Xbox Notebook PC MAC, Preto e vermelho;R$ 126,70;4,2 de 5 estrelas;133;https://www.amazon.com.br/Profissional-Supra-Auricular-Microfone-Notebook-Vermelho/dp/B07BVPLGH7/ref=sr_1_105?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-105&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
Pc Gamer Fácil Intel Core I5 3470S 8Gb DDR3 GeForce GT 730 2Gb 128 bits SSD 240Gb;R$ 2.475,97;3,8 de 5 estrelas;3;https://www.amazon.com.br/Gamer-F%C3%A1cil-Intel-3470S-GeForce/dp/B08M44JBYS/ref=sr_1_106?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-106&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Pc Gamer Intel Core i5, 8GB Ram, GT 1030 2GB, HD SSD 480GB, Fonte 500w, Gabinete com LED - MEGA OFERTA -;R$ 4.100,00;;em até 10x de R$ 410,00 sem juros;https://www.amazon.com.br/Gamer-Intel-480GB-Fonte-Gabinete/dp/B08T6JNGZJ/ref=sr_1_107?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-107&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Divisor Splitter Hub Hdmi 1x4 Distribuidor Ps4 Xbox Tv Pc;R$ 119,90;5,0 de 5 estrelas;9;https://www.amazon.com.br/Divisor-Splitter-Hdmi-Distribuidor-Xbox/dp/B08SR9845M/ref=sr_1_108?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-108&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Pc Gamer Maximus I5 GT 730 4GB 8GB Hd 1TB Wi-fi;R$ 3.399,00;3,5 de 5 estrelas;3;https://www.amazon.com.br/Gamer-Maximus-GTX-750-1TB/dp/B07NPVYQSQ/ref=sr_1_109?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-109&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Kit Teclado Gamer Semi Mecanico pc Ps4 Abnt2 Headset Fone de Ouvido Gamer Estéreo e Mouse Led 3200 Dpi Para Jogos Ps4 Ps5 Pc Gamer Notebook;R$ 209,90;5,0 de 5 estrelas;2;https://www.amazon.com.br/Teclado-Mecanico-Headset-Est%C3%A9reo-Notebook/dp/B097YSLCQT/ref=sr_1_110?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-110&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
Adaptador Bluetooth USB 5.0 Dongle PC Notebook EasyIdea;R$ 49,90;4,2 de 5 estrelas;50;https://www.amazon.com.br/Adaptador-Bluetooth-Dongle-Notebook-EasyIdea/dp/B08X35S1GZ/ref=sr_1_111?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-111
Cabo de Ethernet Cat 8 de 6 pés 2 pacotes, cabo de alta velocidade de nylon trançado resistente blindado de 40 Gbps 2000 Mhz SFTP RJ45 LAN de cabo de remendo de rede na parede, ao ar livre e interno, para roteador, PC, jogos, modem-2M 2pack;R$ 103,99;4,8 de 5 estrelas;4.836;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg5_1?ie=UTF8&adId=A01845322SRJT6AA9QC6S&url=%2FEthernet-velocidade-tran%25C3%25A7ado-resistente-blindado%2Fdp%2FB0894CF8GR%2Fref%3Dsr_1_112_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268051%26s%3Delectronics%26sr%3D1-112-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634268051&id=1506918181558183&widgetName=sp_mtf
"15.6"" FHD by_HP Slim and Light Laptop for Business and Student, AMD Athlon Silver 3050U, 32GB RAM, 256GB SSD, USB-C, HDMI, Wi-Fi, Bluetooth, Webcam, Mytrix Wireless Mouse, 1 Year Microsoft 365, Win 10 QWERTY US Version";R$ 6.927,61;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg5_1?ie=UTF8&adId=A0301807278NAGO0YD384&url=%2FBusiness-Student-Bluetooth-Wireless-Microsoft%2Fdp%2FB09F8T296M%2Fref%3Dsr_1_113_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268051%26s%3Delectronics%26sr%3D1-113-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268051&id=1506918181558183&widgetName=sp_mtf
"15.6"" FHD by_HP Slim and Light Laptop for Business and Student, AMD Athlon Silver 3050U, 16GB RAM, 256GB SSD, USB-C, HDMI, Wi-Fi, Bluetooth, Webcam, Mytrix Ethernet Hub, 1 Year Microsoft 365, Win 10 QWERTY US Version";R$ 5.752,84;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg5_1?ie=UTF8&adId=A03012151EXME56ERLGBT&url=%2FBusiness-Student-Bluetooth-Ethernet-Microsoft%2Fdp%2FB09F8ZWX2L%2Fref%3Dsr_1_114_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268051%26s%3Delectronics%26sr%3D1-114-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268051&id=1506918181558183&widgetName=sp_mtf
Joystick Gamepad GXT 540 Emborrachado para PC e PS3 Cabo de 3 metros 13 Botões - Preto 20712 Trust, pequeno;R$ 168,48;3,8 de 5 estrelas;10;https://www.amazon.com.br/Joystick-Gamepad-Emborrachado-metros-Bot%C3%B5es/dp/B0151GJSSM/ref=sr_1_115?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-115&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
Adaptador USB Wireless Intelbras IWA 3001 Preto;R$ 82,85;4,5 de 5 estrelas;216;https://www.amazon.com.br/Wireless-IWA-3001-Intelbras-Adaptadores/dp/B07D1JNM9R/ref=sr_1_116?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-116&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Caixa de som Trust Arys Soundbar p/PC, 22946, preto, grande;R$ 202,24;4,7 de 5 estrelas;13;https://www.amazon.com.br/Caixa-Trust-Soundbar-22946-grande/dp/B07GPWY8S6/ref=sr_1_117?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-117&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
Microfone Condensador para PC com Tripé e Cabo P2;R$ 55,90;4,2 de 5 estrelas;520;https://www.amazon.com.br/Microfone-Condensador-para-Trip%C3%A9-Cabo/dp/B07P6TD2GD/ref=sr_1_118?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-118
Headset ASTRO Gaming A40 TR + MixAmp Pro TR Gen 4 com Áudio Dolby para PS4, PC, Mac - Preto/Azul;R$ 1.398,99;4,7 de 5 estrelas;175;https://www.amazon.com.br/Astro-A40-Headset-Gamer-Profissional/dp/B07RM4TXYV/ref=sr_1_119?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-119&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Headset Gamer Logitech G432 7.1 Dolby Surround para PC, PlayStation, Xbox e Nintendo Switch - Preto/Azul;R$ 515,66;4,4 de 5 estrelas;4.529;https://www.amazon.com.br/Headset-Logitech-Surround-PlayStation-Nintendo/dp/B07MRMHML9/ref=sr_1_120?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-120&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Headset Fone Gamer Celular P2 Pc Ps4 Ps5 Adamantiun Yari com Microfone Lives jogos chat video conferência intra auricular;R$ 108,90;4,4 de 5 estrelas;168;https://www.amazon.com.br/Headset-Adamantiun-Microfone-confer%C3%AAncia-auricular/dp/B08MCHD93K/ref=sr_1_121?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-121&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Computador Fácil Intel Core I3 2.93Ghz 4GB DDR3 SSD 120GB;R$ 1.109,34;4,0 de 5 estrelas;23;https://www.amazon.com.br/Computador-F%C3%A1cil-Intel-2-93Ghz-120GB/dp/B08M3VQW6T/ref=sr_1_122?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-122&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
SUPORTE PARA CPU PC310031 PRETO - MASTICMOL;R$ 39,90;4,7 de 5 estrelas;621;https://www.amazon.com.br/Suporte-para-Rodinhas-Preto-Masticmol/dp/B075F6M5HR/ref=sr_1_123?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-123
Caixa De Som Multilaser Shadow 20 Usb 8W Rms Preto - SP091;R$ 82,97;4,1 de 5 estrelas;278;https://www.amazon.com.br/Caixa-Som-Shadow-Multilaser-SP091/dp/B0754MLYVM/ref=sr_1_124?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-124&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
VILLCASE Adaptador USB Bluetooth 5. 0 Dongle Wireless Dongle Desktop Receptor Transmissor Bluetooth para Mouse Teclado Fones de Ouvido Alto-Falante Impressora;R$ 22,90;3,4 de 5 estrelas;367;https://www.amazon.com.br/VILLCASE-Adaptador-Transmissor-Alto-Falante-Impressora/dp/B08GBYT6ZL/ref=sr_1_125?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-125
Joypad com fio USB 2.0 controle de jogo gamepad joystick para PC e laptop;R$ 39,30;4,0 de 5 estrelas;9;https://www.amazon.com.br/Joypad-controle-gamepad-joystick-laptop/dp/B08Y5QJRKH/ref=sr_1_126?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-126
Mouse Bluetooth para MacBook Pro/MacBook Air/Laptop/iMac/iPad, mouse sem fio para MacBook Pro MacBook Air/iMac/laptop/notebook/pc, Bluetooth Mouse/black;R$ 82,42;4,4 de 5 estrelas;51;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg5_1?ie=UTF8&adId=A04552893G9HUL2UAE6ZO&url=%2FBluetooth-MacBook-Laptop-laptop-notebook%2Fdp%2FB07F3PV6WG%2Fref%3Dsr_1_127_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268051%26s%3Delectronics%26sr%3D1-127-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1%26smid%3DAFE0371V6RLJI&qualifier=1634268051&id=1506918181558183&widgetName=sp_btf
Capa de telefone para Samsung Galaxy Z Flip 3 5G | Construído em Metal Plate Magnetic Car Mount Kickstand Z Flip 3 Case | Capa protetora dobrável premium para PC rígido para Samsung Galaxy Z Flip 3 5G;R$ 85,00;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg5_1?ie=UTF8&adId=A06762611GBBTD8ZBUB21&url=%2Fdp%2FB09JGKQ6M2%2Fref%3Dsr_1_128_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268051%26s%3Delectronics%26sr%3D1-128-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1&qualifier=1634268051&id=1506918181558183&widgetName=sp_btf
amuzer SSD Mobile Solid State Drive | Disco externo portátil de 120 G | 70-500 M/S de alta velocidade | Interface Notebook SATA3 Personal PC Expansion Upgrade Hard Drive para Mac os XP Win7 Win8 Win10 Linux;R$ 185,07;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg5_1?ie=UTF8&adId=A072943516T86JL8Y6TD8&url=%2Famuzer-port%25C3%25A1til-velocidade-Interface-Expansion%2Fdp%2FB09HCBXKQX%2Fref%3Dsr_1_129_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268051%26s%3Delectronics%26sr%3D1-129-spons%26ufe%3Dapp_do%253Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678%26psc%3D1&qualifier=1634268051&id=1506918181558183&widgetName=sp_btf
Suporte para fone de ouvido Fantech Tower RGB, suporte de fone de ouvido para jogos e acessórios de PC para jogos, branco;R$ 109,99;4,7 de 5 estrelas;314;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg6_1?ie=UTF8&adId=A090712013BTU028LV4KO&url=%2FSuporte-ouvido-Fantech-suporte-acess%25C3%25B3rios%2Fdp%2FB08GPGBFHT%2Fref%3Dsr_1_121_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268053%26s%3Delectronics%26sr%3D1-121-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634268053&id=1073053907825877&widgetName=sp_atf_next
Fantech Basic Mouse com fio para jogos X9, RGB 7 botões macro programáveis True 4800 DPI Garra Conforto Mouse para jogos iniciante para Windows PC, preto;R$ 109,99;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg6_1?ie=UTF8&adId=A053784226R0DDHS0B5MI&url=%2FFantech-X9-Mouse-para-jogos%2Fdp%2FB088LMYTJV%2Fref%3Dsr_1_122_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268053%26s%3Delectronics%26sr%3D1-122-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634268053&id=1073053907825877&widgetName=sp_atf_next
MESA DIGITALIZADORA HUION INSPIROY HS64SE;R$ 330,41;4,7 de 5 estrelas;38;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg6_1?ie=UTF8&adId=A04524932RXTP5O2YX3OF&url=%2FMESA-DIGITALIZADORA-HUION-INSPIROY-HS64SE%2Fdp%2FB07Y5JFZG4%2Fref%3Dsr_1_123_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268053%26s%3Delectronics%26sr%3D1-123-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268053&id=1073053907825877&widgetName=sp_atf_next
