descricao;preco;avaliacao;quantidade_avaliacoes;URL
"Notebook Acer A315-23-R6 AMD Rayzen 5-3500U 8GB Ram 256GB SSD Windows 10 15.6""";3752.1;5;0;https://www.magazineluiza.com.br/notebook-acer-a315-23-r6-amd-rayzen-5-3500u-8gb-ram-256gb-ssd-windows-10-15-6/p/kcj7j25gd9/in/note/
Notebook Positivo Master N3140 Core i5 HD1 TB 8 GB Ram 14 Hd;3099.0;5;1;https://www.magazineluiza.com.br/notebook-positivo-master-n3140-core-i5-hd1-tb-8-gb-ram-14-hd/p/acg70c9gk8/in/ntmk/
"Kit Notebook Dell Inspiron 3501-M60SB 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Windows 10 + Mochila";5075.1;5;0;https://www.magazineluiza.com.br/kit-notebook-dell-inspiron-3501-m60sb-15-6-hd-11a-geracao-intel-core-i7-8gb-256gb-ssd-windows-10-mochila/p/ce05d6ehc6/in/nodl/
Notebook Gamer Aspire Nitro 5 AN515-44-R4C8 AMD Ryzen 7 16GB 1TB HD 256GB SSD GTX1650 15,6' Endless;6649.05;5;0;https://www.magazineluiza.com.br/notebook-gamer-aspire-nitro-5-an515-44-r4c8-amd-ryzen-7-16gb-1tb-hd-256gb-ssd-gtx1650-156-endless-acer/p/ab15jag8cd/in/pcgm/
"Notebook Compaq Presario 450 Intel Core i5 Windows 10 Home 8GB 240GB SSD 14"" - Cinza";3999.0;5;0;https://www.magazineluiza.com.br/notebook-compaq-presario-450-intel-core-i5-windows-10-home-8gb-240gb-ssd-14-cinza/p/dg8483186d/in/ntmk/
"Notebook Dell Inspiron 3501 15.6"" HD 11ª Geração Intel Core i5 8GB 256GB SSD Nvidia MX330 Windows";4274.99;5;0;https://www.magazineluiza.com.br/notebook-dell-inspiron-3501-15-6-hd-11a-geracao-intel-core-i5-8gb-256gb-ssd-nvidia-mx330-windows/p/jca4ajg4c6/in/nodl/
"Notebook Multilaser Legacy Book Pentium Quadcore Full HD 4gb RAM 64gb 14"" Windows 10";1699.9;5;0;https://www.magazineluiza.com.br/notebook-multilaser-legacy-book-pentium-quadcore-full-hd-4gb-ram-64gb-14-windows-10/p/jhdb0gefg3/in/ntmk/
Notebook Samsung Chromebook SS Plus 2 em 1 Intel 4GB 32GB SSD OS Tela 12.2;3700.47;5;0;https://www.magazineluiza.com.br/notebook-samsung-chromebook-ss-plus-2-em-1-intel-4gb-32gb-ssd-os-tela-12-2/p/jf265e385f/in/chro/
Notebook Positivo Motion Q464C Tela 14 4GB Quad Core;2159.91;5;0;https://www.magazineluiza.com.br/notebook-positivo-motion-q464c-tela-14-4gb-quad-core/p/eebgj0edj4/in/ptvm/
"Notebook Lenovo V14 i3-1115G4 8GB 256GB SSD Windows 10 Pro 14"" 82NM0001BR Preto";3464.1;5;0;https://www.magazineluiza.com.br/notebook-lenovo-v14-i3-1115g4-8gb-256gb-ssd-windows-10-pro-14-82nm0001br-preto/p/fj2d9081c2/in/ntmk/
Notebook Lenovo Ideapad S145-15API, Processador AMD Ryzen 3-3200U 8GB DDR4 SSD 256Gb Windows 10;4647.12;5;1;https://www.magazineluiza.com.br/notebook-lenovo-ideapad-s145-15api-processador-amd-ryzen-3-3200u-8gb-ddr4-ssd-256gb-windows-10/p/ehk53cjd7b/in/ntmk/
Notebook Chromebook Lenovo 2GEN AMD 2.4GHz 4GB RAM 32GB SSD Tela 11.6 Preto;1905.57;5;0;https://www.magazineluiza.com.br/notebook-chromebook-lenovo-2gen-amd-2-4ghz-4gb-ram-32gb-ssd-tela-11-6-preto/p/fadg2aehg0/in/ntmk/
"Kit Notebook Ultrafino Dell Inspiron i5502 15.6"" FHD 11ª G. Intel Ci5 8GB 256GB SSD NVIDIA GeForce Win 10 Microsoft 365";5075.1;5;0;https://www.magazineluiza.com.br/kit-notebook-ultrafino-dell-inspiron-i5502-15-6-fhd-11a-g-intel-ci5-8gb-256gb-ssd-nvidia-geforce-win-10-microsoft-365/p/hfk3dd8692/in/nodl/
Notebook Samsung Book Intel Core i7 256GB SSD Tela 15.6 Windows 10 Home;4946.32;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-intel-core-i7-256gb-ssd-tela-15-6-windows-10-home/p/gh44d23dka/in/ntmk/
"MacBook Pro Retina Apple 16"", 16GB, Prata, SSD 1 TB, Intel Core i9, 2.3 GHz, Touch Bar e Touch ID";32421.11;5;0;https://www.magazineluiza.com.br/macbook-pro-retina-apple-16-16gb-prata-ssd-1-tb-intel-core-i9-2-3-ghz-touch-bar-e-touch-id/p/jhc3ecd94f/in/mack/
"Notebook Asus, Intel CoreT i7-1165G7, 16GB, 512GB SSD, Tela de 15,6"", Nvidia Mx350, Preto, VivoBook 15 - K513EQ-EJ207T";6799.0;5;0;https://www.magazineluiza.com.br/notebook-asus-intel-coret-i7-1165g7-16gb-512gb-ssd-tela-de-156-nvidia-mx350-preto-vivobook-15-k513eq-ej207t/p/babh9kk6gf/in/ntmk/
"Notebook vaio fe14 i3 10geração 4gb ram 128gb m.2 ssd tela 14"" linux";2879.1;5;0;https://www.magazineluiza.com.br/notebook-vaio-fe14-i3-10geracao-4gb-ram-128gb-m-2-ssd-tela-14-linux/p/ejd0551d20/in/ntmk/
Notebook Vaio 3340941 Vjfe41f11x-b0411h Fe14 I3-8130u 1tb 4gb 14 Led Fhd Win10 Home;3948.3;5;1;https://www.magazineluiza.com.br/notebook-vaio-3340941-vjfe41f11x-b0411h-fe14-i3-8130u-1tb-4gb-14-led-fhd-win10-home/p/ca87ka8d55/in/ntmk/
Notebook ASUS VivoBook X513EP-EJ232 Intel Core I7 1165G7, NVIDIA GeForce MX330, 8GB RAM, 256GB SSD, Endless OS, Preto - 90NB0SJ4-M04370;5443.33;5;0;https://www.magazineluiza.com.br/notebook-asus-vivobook-x513ep-ej232-intel-core-i7-1165g7-nvidia-geforce-mx330-8gb-ram-256gb-ssd-endless-os-preto-90nb0sj4-m04370/p/ede717b7hj/in/ntmk/
"Notebook VAIO FE14 VJFE42F11X-B2321H Intel Core i3-10110U 4GB 1 TB HDD 14"" Full HD Linux Debian 10";3514.91;5;0;https://www.magazineluiza.com.br/notebook-vaio-fe14-vjfe42f11x-b2321h-intel-core-i3-10110u-4gb-1-tb-hdd-14-full-hd-linux-debian-10/p/hh51gj4gkc/in/ntmk/
"Notebook Lenovo Ultrafino IdeaPad 3i i5 8GB 256 GB SSD Linux 15.6"" 82BSS00200";3521.64;5;0;https://www.magazineluiza.com.br/notebook-lenovo-ultrafino-ideapad-3i-i5-8gb-256-gb-ssd-linux-15-6-82bss00200/p/bb1g5g5geg/in/ntmk/
"Notebook Lenovo V14 i5-1135G7 8GB 256GB SSD Intel Iris Xe Graphics Win10Pro 14"" FHD 82NM0003BR Preto";3959.1;5;0;https://www.magazineluiza.com.br/notebook-lenovo-v14-i5-1135g7-8gb-256gb-ssd-intel-iris-xe-graphics-win10pro-14-fhd-82nm0003br-preto/p/gdj8542bcj/in/ntmk/
Notebook Dell Inspiron 3000 3501-A70P Intel Core - i7 8GB 256GB SSD 15,6” Placa Nvidia 2G Windows 10;5386.5;5;0;https://www.magazineluiza.com.br/notebook-dell-inspiron-3000-3501-a70p-intel-core-i7-8gb-256gb-ssd-156-placa-nvidia-2g-windows-10/p/jb18bejf6c/in/nodl/
Notebook Lenovo Ultrafino Ideapad S145, Ryzen 5-3500U, 8GB, 256GB SSD M.2 NVM4e, 15.6, Dolby Audio, Windows 10 Home, Prata - 81V70008BR;3866.56;5;0;https://www.magazineluiza.com.br/notebook-lenovo-ultrafino-ideapad-s145-ryzen-5-3500u-8gb-256gb-ssd-m-2-nvm4e-15-6-dolby-audio-windows-10-home-prata-81v70008br/p/jbbkfcc99d/in/note/
Notebook Samsung Book X55 Intel Core i7 16GB 1TB - 128GB SSD 15,6” Placa de Vídeo 2GB Windows 10;8183.9;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-x55-intel-core-i7-16gb-1tb-128gb-ssd-156-placa-de-video-2gb-windows-10/p/ec6b7k1fh7/in/note/
"Notebook Gamer Dell G15-i1000-M20P 15.6"" FHD 10ª Geração Intel Core i5 8GB 512GB SSD NVIDIA GTX 1650 Windows 11";6499.0;5;0;https://www.magazineluiza.com.br/notebook-gamer-dell-g15-i1000-m20p-15-6-fhd-10a-geracao-intel-core-i5-8gb-512gb-ssd-nvidia-gtx-1650-windows-11/p/ehbg3b1c34/in/ntbg/
"Notebook Gamer Dell G3 3500-M10P 15.6""   Intel Core i5 8GB 256GB SSD NVIDIA GTX 1650 Windows 10";9024.99;5;0;https://www.magazineluiza.com.br/notebook-gamer-dell-g3-3500-m10p-15-6-intel-core-i5-8gb-256gb-ssd-nvidia-gtx-1650-windows-10/p/dbj43jkgdg/in/pcgm/
Notebook Gamer Acer AN515-55-54L9 Intel Core i5;5129.1;5;0;https://www.magazineluiza.com.br/notebook-gamer-acer-an515-55-54l9-intel-core-i5-8gb-256gb-ssd-placa-de-video-nvidia-gtx-1650-4gb/p/231755900/in/ntbg/
Notebook Multilaser Ultra I3 4GB 1TB 14” Linux - UB432;1953.0;5;0;https://www.magazineluiza.com.br/notebook-multilaser-ultra-i3-4gb-1tb-14-linux-ub432/p/abkg86gcfc/in/ntmk/
"Notebook Dell Vostro 3500 Intel Core I7 11th 8gb 256ssd TELA 15.6"" WINDOWS 10";5880.5;5;0;https://www.magazineluiza.com.br/notebook-dell-vostro-3500-intel-core-i7-11th-8gb-256ssd-tela-15-6-windows-10/p/dch23c0d98/in/ntmk/
Notebook Lenovo IdeaPad3i 82BS0005BR Intel Core i5 - 8GB 256GB SSD 15,6” LCD Windows 10;3686.0;5;0;https://www.magazineluiza.com.br/notebook-lenovo-ideapad3i-82bs0005br-intel-core-i5-8gb-256gb-ssd-156-lcd-windows-10/p/cd0hek2080/in/ntmk/
"Notebook Acer Aspire Dual Core N4000 Memória 4GB HD SSD 120GB Tela 15.6"" Windows 10 Super rápido";3134.05;5;1;https://www.magazineluiza.com.br/notebook-acer-aspire-dual-core-n4000-memoria-4gb-hd-ssd-120gb-tela-15-6-windows-10-super-rapido/p/deg57a0j31/in/nota/
"Notebook Dell Alienware m15 R6 AW15-i1100-M30PB 15.6"" FHD 11ª ger Intel Core i7 16GB 1TB SSD RTX 3070 Win 11 + Mochila";14279.0;5;0;https://www.magazineluiza.com.br/notebook-dell-alienware-m15-r6-aw15-i1100-m30pb-15-6-fhd-11a-ger-intel-core-i7-16gb-1tb-ssd-rtx-3070-win-11-mochila/p/bd842a7ad1/in/ntbg/
"Notebook HP 250-G8, Core i7, 16GB, 256GB SSD, 15"" - 3G5A6LA";5475.84;5;0;https://www.magazineluiza.com.br/notebook-hp-250-g8-core-i7-16gb-256gb-ssd-15-3g5a6la/p/ge3b1jed59/in/ntmk/
"Notebook Multilaser Legacy Cloud 64GB 2GB 14"" Windows 10 Home - PC134";1302.0;5;0;https://www.magazineluiza.com.br/notebook-multilaser-legacy-cloud-64gb-2gb-14-windows-10-home-pc134/p/ghe13gc196/in/ntmk/
Notebook Acer Aspire 5 Intel Core i5 1035G1, 8GB, 256GB SSD, 14 HD, Windows 10 Home, Prata - A514-53-59QJ;4222.11;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-5-intel-core-i5-1035g1-8gb-256gb-ssd-14-hd-windows-10-home-prata-a514-53-59qj/p/he323cb81k/in/ntmk/
Notebook Samsung Book E30 Intel Core i3 4GB 1TB W10 15,6'' FHD Prata;3943.11;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-e30-intel-core-i3-4gb-1tb-w10-156-fhd-prata/p/ff182g7db2/in/note/
"Notebook Asus AMD Ryzen 5 8Gb 256Gb SSD 15.6"" Windows 10";4084.05;5;0;https://www.magazineluiza.com.br/notebook-asus-amd-ryzen-5-8gb-256gb-ssd-15-6-windows-10/p/bej602b03c/in/ntmk/
Notebook Book 1TB Intel Core i3 4GB Tela 15.6 Polegadas Samsung;3899.9;5;0;https://www.magazineluiza.com.br/notebook-book-1tb-intel-core-i3-4gb-tela-15-6-polegadas-samsung/p/dc7cgjf189/in/ntmk/
"Notebook HP 256-G8, Core i5, 8GB, 256GB SSD, 15"" - 3G5A7LA";3904.5;5;0;https://www.magazineluiza.com.br/notebook-hp-256-g8-core-i5-8gb-256gb-ssd-15-3g5a7la/p/hc0dh8aef7/in/ntmk/
Notebook Vaio FE15 VJFE52F11X-B1111S MAO Core i5-10210U 8GB 256GB SSD HD Windows 10 Home - Prata;4416.55;5;0;https://www.magazineluiza.com.br/notebook-vaio-fe15-vjfe52f11x-b1111s-mao-core-i5-10210u-8gb-256gb-ssd-hd-windows-10-home-prata/p/bd49e41haa/in/ntmk/
Notebook Positivo Motion Plus Intel Atom 4gb 64gb SSD Q464C;1529.92;5;0;https://www.magazineluiza.com.br/notebook-positivo-motion-plus-intel-atom-4gb-64gb-ssd-q464c/p/bak580c9g5/in/note/
"Notebook Positivo Motion C4500E Intel Celeron Dual-Core Windows 10 Home 14"" - Dourado";2299.0;4;2;https://www.magazineluiza.com.br/notebook-positivo-motion-c4500e-intel-celeron-dual-core-windows-10-home-14-dourado/p/bd803j743c/in/note/
"Notebook Lenovo BS145 i7-8565U 8GB 256GB SSD W10 Pro 15.6"" HD 81V8000KBR Preto";4814.1;5;0;https://www.magazineluiza.com.br/notebook-lenovo-bs145-i7-8565u-8gb-256gb-ssd-w10-pro-15-6-hd-81v8000kbr-preto/p/bbj486bb13/in/ntmk/
Notebook 14pol Lenovo Thinkpad E14 20RBS88700 (Core i5 10210U, 16GB DDR4, SSD 256GB nVME, Win 10 Pro, 1yr. On Site);7275.88;5;0;https://www.magazineluiza.com.br/notebook-14pol-lenovo-thinkpad-e14-20rbs88700-core-i5-10210u-16gb-ddr4-ssd-256gb-nvme-win-10-pro-1yr-on-site/p/ea03494ece/in/ntmk/
"Notebook 15.6"" ideapad s145 celeron n4020/4gb/500gb/win10 - 81wt0005br, lenovo  LENOVO";2714.06;4;27;https://www.magazineluiza.com.br/notebook-15-6-ideapad-s145-celeron-n4020-4gb-500gb-win10-81wt0005br-lenovo-lenovo/p/hf6bhgaggk/in/ntmk/
Notebook Vaio FE14 VJFE42F11X-B0321H Intel Core i5 - 8GB 256GB SSD 14” Full HD Windows 10;4365.0;5;0;https://www.magazineluiza.com.br/notebook-vaio-fe14-vjfe42f11x-b0321h-intel-core-i5-8gb-256gb-ssd-14-full-hd-windows-10/p/ccjf3j5kk0/in/ntmk/
"Kit Notebook Dell Inspiron 3501-M80PF 15.6"" HD 11ªG Intel Core i7 8GB 128GB SSD+1TB HD NVIDIA GeForce W10 Microsoft 365";5345.1;5;2;https://www.magazineluiza.com.br/kit-notebook-dell-inspiron-3501-m80pf-15-6-hd-11ag-intel-core-i7-8gb-128gb-ssd-1tb-hd-nvidia-geforce-w10-microsoft-365/p/bg4j44d3b1/in/nodl/
"Notebook Brazil Pc 15,6"" Full Hd Ips Intel Core I7 16gb de Ram Ssd 480gb";5424.05;5;0;https://www.magazineluiza.com.br/notebook-brazil-pc-156-full-hd-ips-intel-core-i7-16gb-de-ram-ssd-480gb/p/jf0cd54fa7/in/ntmk/
Notebook Lenovo Ultrafino ideapad S145 N4000 Memória 4GB HD SSD 128GB +HD 500GB Win 10 Super Rápido;3381.05;5;1;https://www.magazineluiza.com.br/notebook-lenovo-ultrafino-ideapad-s145-n4000-memoria-4gb-hd-ssd-128gb-hd-500gb-win-10-super-rapido/p/kc4g6ch67d/in/ntmk/
Notebook Positivo Chromebook Tela 11.6 Hd 16gb 4gb Ram C216b;1580.91;5;0;https://www.magazineluiza.com.br/notebook-positivo-chromebook-tela-11-6-hd-16gb-4gb-ram-c216b/p/cb427bfkd1/in/chro/
"Kit Notebook Dell Inspiron 3501-M80PB 15.6"" HD 11ªG Intel Core i7 8GB 128GB SSD + 1TB HD NVIDIA GeForce Win 10 + Mochila";5255.1;5;0;https://www.magazineluiza.com.br/kit-notebook-dell-inspiron-3501-m80pb-15-6-hd-11ag-intel-core-i7-8gb-128gb-ssd-1tb-hd-nvidia-geforce-win-10-mochila/p/hda9f7630d/in/nodl/
"Notebook Compaq Presario 425 Intel Pentium N3700 Windows 10 Home 4GB 500GB 14"" - Cinza";2299.0;5;0;https://www.magazineluiza.com.br/notebook-compaq-presario-425-intel-pentium-n3700-windows-10-home-4gb-500gb-14-cinza/p/gkdd418e32/in/ntmk/
Notebook Ideapad S145  81V70008BR Tela 15.6 Antirreflexo R5 8GB Lenovo;4179.05;5;0;https://www.magazineluiza.com.br/notebook-ideapad-s145-81v70008br-tela-15-6-antirreflexo-r5-8gb-lenovo/p/cgcga5hd6a/in/leip/
Notebook Positivo Motion Intel Core i3, 4GB, 1TB, Linux, Tela 14, Cinza Escuro - I341TBi;2749.89;5;0;https://www.magazineluiza.com.br/notebook-positivo-motion-intel-core-i3-4gb-1tb-linux-tela-14-cinza-escuro-i341tbi/p/ff7gh8k54b/in/note/
"Notebook Gamer Legion 5i Lenovo, Intel CoreT i7, 16GB, 1TB+128GB SSD, 15,6"", NVIDIA GeForce RTXT 2060 - 82CF0004BR";10445.86;2;2;https://www.magazineluiza.com.br/notebook-gamer-legion-5i-lenovo-intel-coret-i7-16gb-1tb-128gb-ssd-156-nvidia-geforce-rtxt-2060-82cf0004br/p/kb89e7h22b/in/pcgm/
Notebook Acer Aspire 3 A315-23G-R2SE AMD Ryzen 5  8GB 256GB SSD 15,6” Placa Vídeo 2GB Windows 10;4179.05;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-3-a315-23g-r2se-amd-ryzen-5-8gb-256gb-ssd-156-placa-video-2gb-windows-10/p/gda433b3g3/in/ntmk/
"Notebook Asus Gamer, Intel Core i5 9300H, 8GB, 256GB SSD, Tela 15,6"" Full HD 120Hz, NVIDIA GTX 1650, Windows 10 Home -  X571GT-AL887T";6088.78;5;0;https://www.magazineluiza.com.br/notebook-asus-gamer-intel-core-i5-9300h-8gb-256gb-ssd-tela-156-full-hd-120hz-nvidia-gtx-1650-windows-10-home-x571gt-al887t/p/akgg0hk3h6/in/pcgm/
"Notebook Samsung Book E30 Intel Core i3 Memória 8GB HD SSD 120GB + HD 1TB Tela 15.6"" Full HD Win10";4445.05;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-e30-intel-core-i3-memoria-8gb-hd-ssd-120gb-hd-1tb-tela-15-6-full-hd-win10/p/dbh4bbah6c/in/ntmk/
Notebook positivo motion plus red q464b atom 4gb/64gb emmc/14/w.10 home;2088.96;5;0;https://www.magazineluiza.com.br/notebook-positivo-motion-plus-red-q464b-atom-4gb-64gb-emmc-14-w-10-home/p/jkc1260hha/in/note/
"Notebook Gamer Acer Aspire Nitro 5 15.6"" FHD, i5 9300H, GTX 1650, 8GB, 128GB SSD AN515-54-58CL Preto";5399.1;5;0;https://www.magazineluiza.com.br/notebook-gamer-acer-aspire-nitro-5-15-6-fhd-i5-9300h-gtx-1650-8gb-128gb-ssd-an515-54-58cl-preto/p/khdbh4h820/in/ntbg/
Notebook Acer A315-23-R6HC Ryzen 5 8GB;3419.1;5;0;https://www.magazineluiza.com.br/notebook-acer-a315-23-r6hc-ryzen-5-8gb-512gb-ssd-156-led-windows-10/p/231755800/in/ntmk/
Notebook Gamer Acer Aspire Nitro 5 AN515-54-58CL Intel Core i5 8GB Ram 1TB 128SSD NVIDIA GTX1650;6475.42;5;0;https://www.magazineluiza.com.br/notebook-gamer-acer-aspire-nitro-5-an515-54-58cl-intel-core-i5-8gb-ram-1tb-128ssd-nvidia-gtx1650/p/fjf009d1b0/in/acnt/
"Notebook 2 em 1 HP Dragonfly, Core i5, 8GB, 256GB SSD, Touchscreen de 13.3"" - 9LE52LA";9299.07;5;0;https://www.magazineluiza.com.br/notebook-2-em-1-hp-dragonfly-core-i5-8gb-256gb-ssd-touchscreen-de-13-3-9le52la/p/hj50824f16/in/note/
"Notebook Asus tela LED de 15.6"" Celeron Intel UHD Graphics Hd 500gb 4gb Ram Windows 10 - X543MA-GQ1300T";2603.91;5;0;https://www.magazineluiza.com.br/notebook-asus-tela-led-de-15-6-celeron-intel-uhd-graphics-hd-500gb-4gb-ram-windows-10-x543ma-gq1300t/p/gkcg57f8f9/in/ntmk/
Notebook Acer I5 8GB 256GB SSD Tela Full HD 15.6” Windows 10;3779.1;5;0;https://www.magazineluiza.com.br/notebook-acer-i5-8gb-256gb-ssd-tela-full-hd-15-6-windows-10/p/ahk6172eg6/in/ntmk/
"Notebook Samsung Book E30 NP550XDA-KT1BR 15.6"" HD 1TB 4GB RA";3609.91;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-e30-np550xda-kt1br-15-6-hd-1tb-4gb-ra/p/fk9b75h6h7/in/note/
"Notebook Dell Inspiron i15-3501-A10P 15.6"" HD 11ª Geração Intel Pentium Gold 4GB 128GB SSD Windows 10 Preto";3134.05;5;0;https://www.magazineluiza.com.br/notebook-dell-inspiron-i15-3501-a10p-15-6-hd-11a-geracao-intel-pentium-gold-4gb-128gb-ssd-windows-10-preto/p/abajb0cfe9/in/nodl/
Notebook Multilaser Ultra Ul124 I5-8550u 8gb 240gb Win10 Pro;3896.61;5;1;https://www.magazineluiza.com.br/notebook-multilaser-ultra-ul124-i5-8550u-8gb-240gb-win10-pro/p/hb6b54ahe3/in/ntmk/
Notebook Positivo N4340 I3-10110u 256gb Ssd 4gb -SHELL EFI;5579.91;5;0;https://www.magazineluiza.com.br/notebook-positivo-n4340-i3-10110u-256gb-ssd-4gb-shell-efi/p/hd778h0a4j/in/ntmk/
Notebook Samsung Book Go Snapdragon 7c 4GB 128GB 14 Prata;2429.1;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-go-snapdragon-7c-4gb-128gb-14-prata/p/jkgc9dd2ch/in/nsbo/
"Notebook Dell Inspiron 7391 Intel Core I7 10510u 1,80ghz 8gb 512ssd Tela 13"" Windows10";7980.0;5;0;https://www.magazineluiza.com.br/notebook-dell-inspiron-7391-intel-core-i7-10510u-180ghz-8gb-512ssd-tela-13-windows10/p/ch40gg5280/in/nodl/
"Kit Notebook Dell Inspiron 3501-M70PF 15.6"" HD 11ª G Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10 Microsoft 365";5165.1;5;0;https://www.magazineluiza.com.br/kit-notebook-dell-inspiron-3501-m70pf-15-6-hd-11a-g-intel-core-i7-8gb-256gb-ssd-nvidia-geforce-windows-10-microsoft-365/p/ca3ce7dd54/in/nodl/
Notebook i5 Acer Aspire 5 8GB 256GB 15,6 Windows 10 Prata;4049.1;5;0;https://www.magazineluiza.com.br/notebook-i5-acer-aspire-5-8gb-256gb-156-windows-10-prata/p/hk65c36c54/in/ntmk/
"Combo Mochila para Notebook Dell Essential 15.6"" + Mouse Wireless Dell WM126";278.1;5;7;https://www.magazineluiza.com.br/combo-mochila-para-notebook-dell-essential-15-6-mouse-wireless-dell-wm126/p/af6135gaf5/in/ntmk/
"Notebook Vaio FE14 VJFE42F11X-B1721H Intel Core i3-10110U 4GB 256GB M.214"" Full HD Windows 10 Home";3419.05;5;0;https://www.magazineluiza.com.br/notebook-vaio-fe14-vjfe42f11x-b1721h-intel-core-i3-10110u-4gb-256gb-m-214-full-hd-windows-10-home/p/abhkb1k38a/in/ntmk/
Notebook Positivo Motion Q4128C-S Tela 14 4GB RAM 128GB SSD Quad Core;2006.91;5;0;https://www.magazineluiza.com.br/notebook-positivo-motion-q4128c-s-tela-14-4gb-ram-128gb-ssd-quad-core/p/hccj417c3e/in/note/
Notebook Dell Inspiron 3501 Pentium Gold 4gb 128ssd Windows;3334.5;5;0;https://www.magazineluiza.com.br/notebook-dell-inspiron-3501-pentium-gold-4gb-128ssd-windows/p/khk66fc9h8/in/nodl/
Notebook Samsung Dual Core 4GB 500GB Tela Full HD 15.6” Windows 10 Book NP550XDA-KO2BR;2429.1;5;0;https://www.magazineluiza.com.br/notebook-samsung-dual-core-4gb-500gb-tela-full-hd-15-6-windows-10-book-np550xda-ko2br/p/ke6217acec/in/note/
Notebook Dell Vostro 14 Intel Core I5 8gb Ssd 256gb W10 Preto;5950.98;5;0;https://www.magazineluiza.com.br/notebook-dell-vostro-14-intel-core-i5-8gb-ssd-256gb-w10-preto/p/hb10jk994h/in/ntmk/
"Notebook 2 em 1 Dell Inspiron 5406-M10S 14"" Touch 11ª Geração Intel Core i3 4GB 128GB SSD Windows 10 McAfee";4229.1;4;10;https://www.magazineluiza.com.br/notebook-2-em-1-dell-inspiron-5406-m10s-14-touch-11a-geracao-intel-core-i3-4gb-128gb-ssd-windows-10-mcafee/p/faf6fd648a/in/nodl/
"Notebook Gamer Acer Nitro 5 AN515-54-528V 15.6"" Core i5 8GB RAM,1TB+128SSD, GTX1650 4GB Win10 Home";8369.06;5;0;https://www.magazineluiza.com.br/notebook-gamer-acer-nitro-5-an515-54-528v-15-6-core-i5-8gb-ram-1tb-128ssd-gtx1650-4gb-win10-home/p/khcjggf5b9/in/acnt/
Notebook Book Intel Celeron 4GB 500GB Tela 15,6 Samsung;2999.9;5;0;https://www.magazineluiza.com.br/notebook-book-intel-celeron-4gb-500gb-tela-156-samsung/p/jgae8jhf5k/in/note/
Notebook Asus M515Da-Ej502T Cinza;3799.91;5;0;https://www.magazineluiza.com.br/notebook-asus-m515da-ej502t-cinza/p/jjk1g231j5/in/ntmk/
"Notebook  Positivo Motion Gray - Celeron 14"" Celeron Dual Core N3350 (Linux)";1999.9;5;0;https://www.magazineluiza.com.br/notebook-positivo-motion-gray-celeron-14-celeron-dual-core-n3350-linux/p/fff8g07a8g/in/ptvm/
"Notebook Samsung NP550XDA-KT1BR, Tela de 15.6"", Windows 10, 1TB, 4GB RAM, Cinza";3134.05;5;0;https://www.magazineluiza.com.br/notebook-samsung-np550xda-kt1br-tela-de-15-6-windows-10-1tb-4gb-ram-cinza/p/hfkabdh248/in/ntmk/
Notebook Vaio FE14 VJFE42F11X-B0912W Intel Core i7-10510U 8GB 512GB ull HD Windows 10 Home - Branco;4749.05;5;0;https://www.magazineluiza.com.br/notebook-vaio-fe14-vjfe42f11x-b0912w-intel-core-i7-10510u-8gb-512gb-ull-hd-windows-10-home-branco/p/cj8c9ajg02/in/ntmk/
Notebook Samsung Book Intel Core I3-1115G4, 4GB RAM, 1TB HD, 15.6 1920 x1080 Full HD, Windows 10 Home, Prata - NP550XDA-KT1BR;3705.76;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-intel-core-i3-1115g4-4gb-ram-1tb-hd-15-6-1920-x1080-full-hd-windows-10-home-prata-np550xda-kt1br/p/jck782k6g0/in/note/
"Notebook 13.3"" galaxy book s core i5-l16g7, 8gb, ssd 256gb, windows 10 - np767xcm-k01br  SAMSUNG";6303.06;5;0;https://www.magazineluiza.com.br/notebook-13-3-galaxy-book-s-core-i5-l16g7-8gb-ssd-256gb-windows-10-np767xcm-k01br-samsung/p/fbajh7ceb4/in/nsbo/
"Notebook 14"" legacy pentium/4gb/64gb/win10 preto pc310  MULTILASER";1695.56;3;7;https://www.magazineluiza.com.br/notebook-14-legacy-pentium-4gb-64gb-win10-preto-pc310-multilaser/p/cjgcgd47ef/in/ntmk/
Notebook Compaq Presario 420 Intel Pentium-N3700 4GB 120GB W10 14,1'' Cinza;1994.05;5;0;https://www.magazineluiza.com.br/notebook-compaq-presario-420-intel-pentium-n3700-4gb-120gb-w10-141-cinza/p/kc4099khc6/in/ntmk/
Notebook Samsung Intel Dual Core 4gb Hd 500gb Tela 15 Win10;3574.0;5;0;https://www.magazineluiza.com.br/notebook-samsung-intel-dual-core-4gb-hd-500gb-tela-15-win10/p/ej6aa0e6k4/in/ntmk/
