Descrição;TotalReviews;Preço;Url;Loja
"Smart TV LED  70"" LG 70UN7310 Ultra HD 4K Conversor Digital WiFi Bluetooth HDMI Inteligência Artificial ThinQ AI Smart Magic Google Assistente Alexa";46;4699.99;https://www.americanas.com.br/produto/1733188629?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ed1583e79bf8430cb2ba3d6&buyboxToken=smartbuybox-acom-v2-034926d7-dcc0-492e-bd02-d3a81d0c3526-2021-10-15 11:22:52-0300;Americanas
"Samsung Smart TV 55"" Neo QLED 4K 55QN85A Mini Led Painel 120hz Processador IA Som em Movimento Tela sem Limites";4;5759.99;https://www.americanas.com.br/produto/3060874421?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=608ff6c352131c3c81cd5ca7&buyboxToken=smartbuybox-acom-v2-de35a6fc-3e22-4644-8629-35a0401ab567-2021-10-15 11:22:24-0300;Americanas
Smart TV LED 43'' Philco PTV43E10N5SF Full HD Processador Quad Core Wi-Fi 2 HDMI 1 USB e Midiacast + Roku Express Dispositivo de Streaming;0;1999.99;https://www.americanas.com.br/produto/3688084504?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611411de549cd5594fca4ca6;Americanas
"Smart TV 43"" Full HD Multilaser TL024 Wi-Fi 3 HDMI 2 USB Bivolt";0;1933.69;https://www.americanas.com.br/produto/2587928940?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fcfb7d20c07044266fb2615&buyboxToken=smartbuybox-acom-v2-3e672c5e-7cee-49ea-bf35-c79b93202093-2021-10-15 11:22:24-0300;Americanas
Samsung Smart TV LED 43'' Full HD LH43BETMLGGXZD com Wi-Fi, 2 HDMI, 1 USB - Preta;6;2450.0;https://www.americanas.com.br/produto/2652662974?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610c5a2b52131c3c81c2797c&buyboxToken=smartbuybox-acom-v2-28ddfe5c-8b8d-4750-9e38-e7963609b86e-2021-10-15 11:15:53-0300;Americanas
"Smart TV 65"" LG 65UN7310 4K UHD 3HDMI 2 USB Wi-Fi Inteligência Artificial Thinq Ai Google Assistente";43;4299.99;https://www.americanas.com.br/produto/1803891126?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f281bfc79bf8430cb2de9d2&buyboxToken=smartbuybox-acom-v2-f2aab2e5-b6b2-47b7-af58-31d9a52a85f2-2021-10-15 11:22:52-0300;Americanas
"Samsung Smart Tv 85"" Crystal Uhd 4k 85au8000, Painel Dynamic Crystal Color, Design Slim, Tela Sem Limites.";4;11299.99;https://www.americanas.com.br/produto/3069507846?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60931a2452131c3c8153ad2d&buyboxToken=smartbuybox-acom-v2-f80cbeef-b7aa-4cda-95f2-f7d39fcc6efd-2021-10-15 11:22:24-0300;Americanas
Smart TV LED 43'' Philco PTV43E10N5SF Full HD Processador Quad Core Wi-Fi 2 HDMI 1 USB e Midiacast + Google Chromecast 3;0;2099.99;https://www.americanas.com.br/produto/3688091114?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61141068549cd5594fc62789;Americanas
"Samsung Smart Tv 65"" Qled 4k 65q80a, Modo Game, Processador Ia, Som Em Movimento, Tela Sem Limites.";0;6929.99;https://www.americanas.com.br/produto/3060873452?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6093125952131c3c814989b0&buyboxToken=smartbuybox-acom-v2-8a9f6d18-4838-403b-8648-8c0bf1c36c39-2021-10-15 11:22:24-0300;Americanas
"Smart TV LED 32"" Philco 32D10N5SKH HD 2 HDMI 2 USB WIFI Dolby Áudio + Roku Express Dispositivo de Streaming";0;1599.99;https://www.americanas.com.br/produto/3687997387?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61141067549cd5594fc622f9;Americanas
"Smart TV LED 40"" Philco 40G70N5CBLF Full HD Wi-Fi 3 HDMI 2 USB Dolby Áudio + Google Chromecast 3";0;1899.99;https://www.americanas.com.br/produto/3688053353?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61140e0f549cd5594fbedc34;Americanas
"Smart TV LG 50"" 4K UHD 50UP7550 Wi-Fi Bluetooth HDR Inteligência Artificial Thinq Smart Magic Google Alexa";2;2616.7;https://www.americanas.com.br/produto/3402735632?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6156ff7409c351890d47425a&buyboxToken=smartbuybox-acom-v2-6670a55d-baf9-489a-a6c3-7013c5573fee-2021-10-15 11:21:28-0300;Americanas
Smart TV Business 4K LH55BEAH 55 hdr Wifi USB hdmi Samsung;0;2642.73;https://www.americanas.com.br/produto/3575962438?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143eb6809c351890d7e0e5d&buyboxToken=smartbuybox-acom-v2-e0ac448d-7e3b-4ecc-9989-ae25c70b0cdc-2021-10-15 11:22:24-0300;Americanas
"Smart TV LED 40"" Samsung 40J5500 Full HD com Conversor Digital 3 HDMI 2 USB Wi-Fi 120Hz";263;2320.0;https://www.americanas.com.br/produto/122701454?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143ab1c09c351890d2a7bec;Americanas
Smart TV LG 32, HD LED 32LM627BPSB, ThinQ ai, Wi-fi Integrado;0;1484.1;https://www.americanas.com.br/produto/3886248282?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61537ec709c351890d67978d&buyboxToken=smartbuybox-acom-v2-c589e94c-1fb4-4ed2-9db2-52a29b054661-2021-10-15 11:17:03-0300;Americanas
"Smart TV LED 40"" Philco 40G70N5CBLF Full HD Wi-Fi 3 HDMI 2 USB Dolby Áudio + Roku Express Dispositivo de Streaming";0;2099.99;https://www.americanas.com.br/produto/3688042179?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611411df549cd5594fca507a;Americanas
Smart TV LED 39'' Philco PTV39G60S HD com Recepção Digital + Roku Express Dispositivo de Streaming;0;1799.99;https://www.americanas.com.br/produto/3688021600?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61141066549cd5594fc621c8;Americanas
Smart TV LED 55'' Philips 55PUG6794 4K Ultra HD AMBILIGHT 3 lados HDR10+ Dolby Vision Dolby Atmos Bluetooth Wifi 3 HDMI 2 USB - Prata;106;2899.99;https://www.americanas.com.br/produto/1466785129?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5e4c35ad79bf8430cb4b9a69&buyboxToken=smartbuybox-acom-v2-48ceec99-5e3f-40a3-aeba-e3a57e58b096-2021-10-15 11:22:52-0300;Americanas
"Samsung Smart Tv 75"" Crystal Uhd 4k 75au8000, Painel Dynamic Crystal Color, Design Slim, Tela Sem Limites.";3;6630.62;https://www.americanas.com.br/produto/3069509497?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60931a3f52131c3c8153bef5&buyboxToken=smartbuybox-acom-v2-1b5bac29-bd04-4fcc-8310-cc7bada19d70-2021-10-15 11:22:24-0300;Americanas
Smart TV LED 39'' Philco PTV39G60S HD com Recepção Digital + Google Chromecast 3;0;2059.99;https://www.americanas.com.br/produto/3688020164?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61140e0f549cd5594fbeda0a;Americanas
Smart TV LG 55 polegadas 4K UHD 55UP751C webOS ThinQ AI Comando por Voz;0;2724.07;https://www.americanas.com.br/produto/3947199091?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6155bbcb09c351890d3bce41&buyboxToken=smartbuybox-acom-v2-7d89f02e-1b3d-4448-a054-3e3175cc3b5d-2021-10-15 11:22:24-0300;Americanas
Smart TV 82'' Samsung Crystal UHD 82TU8000 4K, Wi-fi, Borda Infinita, Alexa built in, Controle Único, Visual Livre de Cabo, Modo Ambiente Foto e Processador Crystal 4K;3;9809.99;https://www.americanas.com.br/produto/1738809851?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f047ad579bf8430cb791a1e&buyboxToken=smartbuybox-acom-v2-29ed851d-27c1-45b1-bc25-8f5e7201e6ae-2021-10-15 11:22:52-0300;Americanas
"Smart Tv Lg 55"" 55un7310 4k Uhd Wifi Bluetooth Hdr Inteligência Artificial Thinq Ai Google Assistente + Smart TV LED LG 24"" Monitor Wi-Fi Webos 3.5 DTV Machine Ready";0;3899.99;https://www.americanas.com.br/produto/2983620533?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=607d56b10c0704426605da05;Americanas
Smart TV LED 55” LG 55NANO75 4K NanoCell 3x HDMI 2.0 Inteligência Artificial ThinQAI Smart Magic Google Alexa;2;4099.99;https://www.americanas.com.br/produto/3397039501?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60d9d49a52131c3c8100cee8;Americanas
Smart TV LED 50'' Philips 50PUG6654/78 Ultra HD 4k, Design sem Bordas HDR10+ Dolby Vision Dolby Atmos Bluetooth 3 HDMI 2 USB 60 HZ - Prata;278;2339.1;https://www.americanas.com.br/produto/1497513898?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fca4f880c07044266cf9c0e&buyboxToken=smartbuybox-acom-v2-9698341c-83e7-4473-81db-65cc79f913e3-2021-10-15 11:21:28-0300;Americanas
Smart Tv Led Aoc 32 Polegadas Wi-fi Entrada Hdmi Usb;18;1954.85;https://www.americanas.com.br/produto/176886749?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61687e0809c351890de05e0f&buyboxToken=smartbuybox-acom-v2-38ca5af8-af70-47d1-b562-acdb711e5c1d-2021-10-15 11:22:52-0300;Americanas
Smart TV Led 65” Tcl P715 4K Android UHD HDR com Wi-Fi e Bluetooth Integrados, Comando de voz à distância, Google Assistant;13;4268.23;https://www.americanas.com.br/produto/2120880639?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fd0dc5f0c070442666f87bf&buyboxToken=smartbuybox-acom-v2-7f912cee-14de-40dc-811c-4370e3664577-2021-10-15 11:21:28-0300;Americanas
"Samsung Smart TV 50"" QLED 4K The Frame 2021 50LS03A, Design Slim, Suporte de parede Slim Incluso, Única Conexão, Molduras customizáveis, Modo Arte";1;4099.99;https://www.americanas.com.br/produto/3060872986?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6090460b52131c3c8152c8a0&buyboxToken=smartbuybox-acom-v2-37f71588-0ff8-49d9-8b60-57e89c9f80f2-2021-10-15 11:22:24-0300;Americanas
Smart TV LED 65” LG 65UP7750 4K UHD Wi-Fi Bluetooth HDR Inteligência Artificial Thinq Smart Magic Google Alexa;2;4274.99;https://www.americanas.com.br/produto/3397040528?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6101abbd52131c3c812f411b&buyboxToken=smartbuybox-acom-v2-e32bf16e-18a7-45aa-9d41-2cab8baa8d33-2021-10-15 11:22:24-0300;Americanas
"Smart TV AOC 43S5195/78G LED Full HD 43""";0;2289.9;https://www.americanas.com.br/produto/2822162931?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=601299ae0c07044266501843;Americanas
Smart TV OLED 48” LG OLED48C1 4K 120hz G-sync Freesync 4x HDMI 2.1 Inteligência Artificial ThinQ Google Alexa;10;5799.99;https://www.americanas.com.br/produto/3280454567?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b6b1f252131c3c814dcfca&buyboxToken=smartbuybox-acom-v2-75c187e9-5a94-4b17-9115-a01aeb0aec12-2021-10-15 11:22:24-0300;Americanas
"Smart TV LED 43"" Toshiba 43L2500 Full HD com Conversor Digital 2 HDMI 1 USB 60Hz";23;4185.1;https://www.americanas.com.br/produto/126174882?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143591109c351890d4a88c0;Americanas
Smart TV OLED 65'' LG OLED65CX Ultra HD 4K WiFi Bluetooth HDR Inteligência Artificial ThinQAI Smart Magic Google Assistente Alexa;14;9299.99;https://www.americanas.com.br/produto/1735043132?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ee75fc479bf8430cbd264e7;Americanas
"Smart TV Monitor LED 24"" LG 24TL520S HD 2 HDMI 1 USB WiFi";0;1322.02;https://www.americanas.com.br/produto/3431296149?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60cd0dac52131c3c8159e36c&buyboxToken=smartbuybox-acom-v2-c6e61e73-bfd4-4931-9d0b-92fb0c43c055-2021-10-15 11:23:04-0300;Americanas
"Smart TV LED 40"" Philco PTV40G70N5CBLF Full HD com Wi-Fi, 2 USB, 3 HDMI, Dolby Audio, Midia Cast, Sleep Timer, 60Hz";0;1979.1;https://www.americanas.com.br/produto/3660401811?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610ac86e52131c3c81b58f64;Americanas
Smart TV TCL 32” Led HD Wi-Fi Bluetooth Android Bivolt S615;0;1854.36;https://www.americanas.com.br/produto/3646405592?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611e7dac09c351890dc2302c&buyboxToken=smartbuybox-acom-v2-6d167504-bf01-4cb8-82eb-6727559ea0fc-2021-10-15 11:23:04-0300;Americanas
Smart Tv 32 Polegadas LED Android WiFi com Inteligência Artificial 32S615 tcl;0;1931.93;https://www.americanas.com.br/produto/3779672432?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6124fc1e09c351890d6599d7&buyboxToken=smartbuybox-acom-v2-1a12f7eb-d003-454a-868b-1ec37a0821de-2021-10-15 11:23:04-0300;Americanas
Fast Smart TV Philco Roku 42” PTV42G52RCF LED FullHD Preta;0;2179.9;https://www.americanas.com.br/produto/3448904868?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615b5fa709c351890d92fe5e&buyboxToken=smartbuybox-acom-v2-9bd80c71-5dd5-4ae2-8920-46280a2921b8-2021-10-15 11:23:04-0300;Americanas
Smart TV LED 32 Semp S5300 Android TV Bluetooth hdmi 1 USB;0;2189.9;https://www.americanas.com.br/produto/2753951281?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6123f7ae09c351890d917119;Americanas
Smart TV Multilaser 32 HD lcd Wi-Fi USB hdmi Com conversor Digital - TL031;0;1349.1;https://www.americanas.com.br/produto/3844054519?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6148ee3f09c351890d1100e7&buyboxToken=smartbuybox-acom-v2-6f2de494-5536-4274-b7fb-29fa3faa0aef-2021-10-15 11:23:04-0300;Americanas
Smart TV Box Goldentec;0;369.9;https://www.americanas.com.br/produto/3742709481?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611d253b09c351890def4a88;Americanas
Smart TV LED 32'' LG 32LH570B HD com Conversor Digital 2 HDMI 1 USB Wi-Fi com Miracast e WiDi 60Hz;137;2239.6;https://www.americanas.com.br/produto/126878767?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5acbf2ea172743a0f55f1d68;Americanas
Smart TV LED 55” LG 55NANO85 4K NanoCell 120hz Freesync 2 Hdmi 2.1 Inteligência Artificial ThinQ Google Alexa;0;5099.99;https://www.americanas.com.br/produto/3280463877?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b6b20c52131c3c814e1d50&buyboxToken=smartbuybox-acom-v2-4177d3f7-e2d9-42ff-82dc-575377e8f9b1-2021-10-15 11:23:04-0300;Americanas
"Smart TV QLED 4K The Sero 2020 43"" Som de 60W RMS 4.1 Canais TV Vertical Modo Retrato e Ambiente 3.0";0;12499.0;https://www.americanas.com.br/produto/3327241851?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60ae8b8b52131c3c814f0c34;Americanas
"Smart TV LED 50"" Panasonic TC-50HX550B Ultra HD 4K Android";4;2459.9;https://www.americanas.com.br/produto/2219769105?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61155666549cd5594ff4dac4&buyboxToken=smartbuybox-acom-v2-edc5397a-a1f2-411f-b027-9a0d9e769c51-2021-10-15 11:23:04-0300;Americanas
Smart TV LED 39” PTV39G50S Philco HD com HDR, Processador Quad Core E Loja de Aplicativos;199;2087.9;https://www.americanas.com.br/produto/1508410959?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f08716479bf8430cba2b8db;Americanas
Smart TV 32 Polegadas HD Com Wifi Multilaser - TL026;0;1499.9;https://www.americanas.com.br/produto/3926012751?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143c16309c351890dab7467;Americanas
Smart Tv 32 Led Hd Lm627bpsb Lg;0;1940.11;https://www.americanas.com.br/produto/3709361647?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615509d809c351890d32b19a;Americanas
"Smart TV LED 39"" Philco TV39G65N5CH HD com Wi-Fi, 1 USB, 1 HDMI, Mídia Cast, Controle com Botão Netflix, 60Hz";0;1889.1;https://www.americanas.com.br/produto/3963236972?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614cb6c509c351890d9dc7a5;Americanas
"Smart TV Monitor LED 24"" LG 24TL520S HD 2 HDMI 1 USB WiFi";0;1322.02;https://www.americanas.com.br/produto/3431296595?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60cd0dca52131c3c815a137a;Americanas
Smart TV 32 Polegadas Função Mirroring Panasonic;0;2495.9;https://www.americanas.com.br/produto/2698047037?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60d0871e52131c3c817050ca;Americanas
Smart Remoto Tv Lcd Led Comando Voz Google Home;0;219.09;https://www.americanas.com.br/produto/3953646644?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614b694109c351890dbcf7ae;Americanas
Smart TV Box Prosb-2000 Proeletronic;0;355.95;https://www.americanas.com.br/produto/3474804609?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6156261b09c351890d36430f;Americanas
Smart TV LED 32 Samsung LH32BETBLGGXZD;0;1949.9;https://www.americanas.com.br/produto/4018372494?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61530bfa09c351890d78221e;Americanas
Smart android TV izy play 4143011 intelbras;0;398.25;https://www.americanas.com.br/produto/3845437571?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6131175509c351890d816cff;Americanas
Smart Tv 32 Android Led Hd Hdr Wifi Bluetooth 2 Hdmi 1 Usb;0;2361.9;https://www.americanas.com.br/produto/3466245608?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6157185709c351890d8ed878&buyboxToken=smartbuybox-acom-v2-fd109f0b-ac14-409d-b47c-80681756c694-2021-10-15 11:23:04-0300;Americanas
"Smart TV LED 58"" Philips 58PUG7625/78 UHD 4K, P5, HDR10+, Dolby Vision Atmos, Bluetooth, Wi-Fi, Bordas Ultrafinas";3;3399.99;https://www.americanas.com.br/produto/3050922716?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6076f3490c070442666213b7&buyboxToken=smartbuybox-acom-v2-0c9ceaa8-0d86-47aa-aa8b-ffc17fc50b52-2021-10-15 11:23:04-0300;Americanas
"Kit Smart TV 23,6"" LG + Smartphone LG K8 Plus Platinum 16gb.";0;2671.55;https://www.americanas.com.br/produto/1556417311?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b15dc052131c3c81ea6119;Americanas
"Smart TV Philco 40"" PTV40M60S LED - Netflix";0;2285.9;https://www.americanas.com.br/produto/1824081181?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f1739d379bf8430cb3816a9;Americanas
"Smart TV LG OLED 65"" 4K OLED65C1 120hz G-Sync Freesync 4x HDMI 2.1 Inteligência Artificial Thinq Google Alexa";1;11399.99;https://www.americanas.com.br/produto/3280462701?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60afcedb52131c3c8162c4aa;Americanas
Smart TV Led 32 hq HQTVS32 HD Wi Fi 3 hdmi;0;1699.0;https://www.americanas.com.br/produto/3970187865?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614dcf2709c351890d98df4b;Americanas
"Smart TV Philco 65"" QLED Ultra HD 4K com Wi-Fi 4 HDMI 2 USB e Netflix - PTV65F82SSG";4;4099.99;https://www.americanas.com.br/produto/1571556361?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f15b0c179bf8430cb417b51&buyboxToken=smartbuybox-acom-v2-75d7fae1-f8de-48c9-87b5-d81f2988197b-2021-10-15 11:23:04-0300;Americanas
Smart TV 32P LED 32S5195/78G aoc;0;2409.0;https://www.americanas.com.br/produto/2570485038?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613b3eea09c351890d8541ee;Americanas
Smart TV AOC Roku LED 32'' 32S5195/78 Wi-Fi 3 HDMI 1 USB com Controle Remoto com atalhos Roku Mobile Miracast;0;1549.0;https://www.americanas.com.br/produto/3932784028?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6145143d09c351890d416cab;Americanas
Smart TV LED 32 Samsung LH32BETBLGGXZD;0;1949.9;https://www.americanas.com.br/produto/3944220705?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6149550e09c351890daa3f34;Americanas
Smart TV LED 40'' Full HD Philco PTV40G70N 3 HDMI 2 USB Wi-Fi;0;2351.02;https://www.americanas.com.br/produto/4063730713?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=616078fe09c351890df493df;Americanas
"Samsung Smart Tv 65"" Qled 4k 65q60a, Modo Game, Som Em Movimento Virtual, Tela Sem Limites, Design Slim.";0;6299.99;https://www.americanas.com.br/produto/3060873444?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6093198b52131c3c81533297&buyboxToken=smartbuybox-acom-v2-d7813367-32c8-4d8a-a3c4-a2d6f6122603-2021-10-15 11:21:36-0300;Americanas
Smart TV LED 32 LG 32LM621CBSB HD com Wi-Fi 2 USB 3 hdmi 60Hz;0;1909.0;https://www.americanas.com.br/produto/4133921891?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6167350009c351890dd21eeb;Americanas
Smart TV 70'' Philips 70PUG7625/78 4K UHD P5 HDR10+ Dolby Vision Atmos Bluetooth WiFi Preto Bordas Ultrafinas;4;4699.99;https://www.americanas.com.br/produto/2737032218?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6012d1ce0c07044266c81df3&buyboxToken=smartbuybox-acom-v2-6992cff2-4a64-4c61-8dc9-b0de3c88a52f-2021-10-15 11:15:35-0300;Americanas
"Samsung Smart TV 65"" Neo QLED 4K 65QN85A Mini Led Painel 120hz Processador IA Som em Movimento Tela sem limites Design slim Alexa built in";1;9449.99;https://www.americanas.com.br/produto/3060873209?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60904e4e52131c3c815d5bce&buyboxToken=smartbuybox-acom-v2-218e2e81-4dfd-4dc6-862c-0c97bb2ac8d8-2021-10-15 11:21:36-0300;Americanas
Smart Tv 39? Ptv39g50s LED Philco Bivolt;0;2087.9;https://www.americanas.com.br/produto/1816951319?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f7b99e91b186381b5b2de88;Americanas
"Smart TV LED 50"" Samsung 50RU7100 Ultra HD 4K com Conversor Digital 3 HDMI 2 USB Wi-Fi Visual Livre de Cabos Controle Remoto Único e Bluetooth";0;3690.0;https://www.americanas.com.br/produto/134241723?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6113e8a5549cd5594f5fd841;Americanas
Smart TV Panasonic LED HD 32'' Wifi USB hdmi TC-32FS500B;0;1626.06;https://www.americanas.com.br/produto/4090334302?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615f944f09c351890df790f1;Americanas
Smart TV LED 55 panasonic TC55HX500B hdmi USB 4K;0;3599.0;https://www.americanas.com.br/produto/4053013278?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6157735409c351890de09a10;Americanas
Smart Tv 43PFG6825/78 dled Full HD 43 Polegadas hdr Philips;0;2597.9;https://www.americanas.com.br/produto/4077166818?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615e12ce09c351890d18a201;Americanas
Smart Tv Led 43 Polegadas Full HD Tv Wifi Integrado Função;0;2439.0;https://www.americanas.com.br/produto/3233407039?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=608aae6c52131c3c81ad7b60;Americanas
"Smart TV LG 65"" 4K NanoCell 65NANO75 3x HDMI 2.0 Inteligência Artificial Thinqai Smart Magic Google Alexa";1;5129.99;https://www.americanas.com.br/produto/3397039480?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60d9d4c752131c3c8101024c;Americanas
"Samsung Smart TV 50"" Crystal UHD 50TU7000 4K, Borda Infinita, Bluetooth + SoundBar 2.0 JBL";0;4999.0;https://www.americanas.com.br/produto/3050337218?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60918b8852131c3c81924404&buyboxToken=smartbuybox-acom-v2-1801dbc3-bea3-42ab-989f-123e92754efb-2021-10-15 11:23:04-0300;Americanas
"Samsung Smart TV 55"" QLED 4K The Frame 2021 55LS03A Design Slim Suporte de Parede Slim Incluso Única Conexão Molduras customizáveis Modo Arte";0;4699.99;https://www.americanas.com.br/produto/3060873701?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60931bc752131c3c8154e8b3&buyboxToken=smartbuybox-acom-v2-6a99ca51-5493-4fa5-82cb-8ed50d108c9f-2021-10-15 11:23:04-0300;Americanas
