Descrição;TotalReviews;Preço;Url;Loja
Refrigerador de 02 Portas Panasonic Frost Free com 435 Litros com Degelo Automático Aço Escovado - NR-BT50BD3X;11;3167.91;https://www.americanas.com.br/produto/47018908?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5c408cde172743a0f58ba02a&buyboxToken=smartbuybox-acom-v2-3e03f947-0c72-47f0-a603-74233df5a3a9-2021-10-15 12:08:20-0300;Americanas
Refrigerador | Geladeira Electrolux Frost Free 2 Portas 553 Litros Inox - DF82X;10;4699.0;https://www.americanas.com.br/produto/1618417019?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5eda7a6779bf8430cbf18fea&buyboxToken=smartbuybox-acom-v2-b4b06c6c-1381-4b1a-b632-110a940a0624-2021-10-15 12:08:20-0300;Americanas
Geladeira/Refrigerador Samsung Duplex RT38K5A0KS9 Inox Look 385L com All-Around Cooling - Bivolt;21;3698.99;https://www.americanas.com.br/produto/2492540678?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ff5a0af0c0704426670e17b&buyboxToken=smartbuybox-acom-v2-7b830038-d099-4a89-9b8e-8393b8abbcf2-2021-10-15 12:08:20-0300;Americanas
Refrigerador Philco Side By Side PRF533I;1;5393.96;https://www.americanas.com.br/produto/3419495292?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f0875852131c3c812f01c9;Americanas
Refrigerador Esmaltec ROC31 245 Litros Branco Degelo Manual;19;1529.1;https://www.americanas.com.br/produto/122957417?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=592592556a5b96816f61e3ad&buyboxToken=smartbuybox-acom-v2-8df84deb-fe3c-48f4-9099-8be76c9077fd-2021-10-15 12:08:20-0300;Americanas
Refrigerador 276 Litros 111W Rcd34 Preto Esmaltec;4;1889.1;https://www.americanas.com.br/produto/247379251?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5d7a7fb0f216c95bde6769d5&buyboxToken=smartbuybox-acom-v2-bf797e5a-5eea-4e8a-8bdc-1ef8210f6c96-2021-10-15 12:08:20-0300;Americanas
Geladeira Brastemp Frost Free 443 Litros - BRE57 Branco;53;4199.0;https://www.americanas.com.br/produto/132532244?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5bf6d843172743a0f5500855&buyboxToken=smartbuybox-acom-v2-bf6dc775-3005-447f-a9a3-67b6fa647b49-2021-10-15 12:03:01-0300;Americanas
Geladeira Panasonic Frost Free 387L NR-BT40BD1X Aço Escovado;0;3439.99;https://www.americanas.com.br/produto/2134980016?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fa46ac4c5c9bbe5fc94eeaf;Americanas
Geladeira/Refrigerador Continental TC56 Branca 472L;5;3098.99;https://www.americanas.com.br/produto/1661586686?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ea8732279bf8430cbb442dc&buyboxToken=smartbuybox-acom-v2-fdc3f226-3f61-40ae-9b23-7d8e7caf7163-2021-10-15 12:08:20-0300;Americanas
Geladeira/Refrigerador Continental TC41S Platinum 370L Frost Free;12;2598.99;https://www.americanas.com.br/produto/1661585878?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ea8732279bf8430cbb4446f&buyboxToken=smartbuybox-acom-v2-b7d6c7b3-c7bc-443d-b1c1-6f6509231fe9-2021-10-15 12:08:20-0300;Americanas
Refrigerador Philco 437 Litros Side By Side Eco Inverter Inox PRF533I – 127 Volts;0;4822.72;https://www.americanas.com.br/produto/3926979515?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143f67509c351890daa3ffb;Americanas
Geladeira Top Freezer DW44S Com Dispenser de Água Platinum 400L;42;3098.99;https://www.americanas.com.br/produto/83562531?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5d49ddb2f216c95bdeff29ca;Americanas
Geladeira/Refrigerador Side by Side Midea 528 Litros Frost Free Inox MD-RS587FGA - 110V;11;5999.0;https://www.americanas.com.br/produto/2487659586?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6090892e52131c3c81ced400&buyboxToken=smartbuybox-acom-v2-e4545759-8cbf-4077-855d-bd8865fd98de-2021-10-15 12:08:20-0300;Americanas
Geladeira Brastemp Inverse Frost Free 460 litros - BRE59 Inox;23;6759.0;https://www.americanas.com.br/produto/132717206?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5b15b4be172743a0f56c0187&buyboxToken=smartbuybox-acom-v2-cadbf17f-1d3f-4534-8624-66d9b46404e9-2021-10-15 12:08:20-0300;Americanas
Refrigerador Brastemp Frost Free 3 Portas Inverse BRY59BK 419 Litros;0;5927.05;https://www.americanas.com.br/produto/2891793621?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60242a1c0c0704426650b7e3;Americanas
Geladeira/refrigerador Frost Free Bottom Freezer Inverter Inox 454 Litros (ib53x);44;4942.33;https://www.americanas.com.br/produto/36911170?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f3aecd2cc79e88b8677c7e6&buyboxToken=smartbuybox-acom-v2-b4c917a3-3025-425f-8972-595ed4c8ec57-2021-10-15 12:08:20-0300;Americanas
Geladeira/Refrigerador Electrolux 1 Porta RFE39 com Congelador 322 Litros - Branco;10;1889.1;https://www.americanas.com.br/produto/122262965?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5925bc436a5b96816fe90708&buyboxToken=smartbuybox-acom-v2-3244d48c-57a2-4e24-97fa-1ec7006d0c03-2021-10-15 12:08:20-0300;Americanas
Geladeira Continetal Automática Frost Free 2 Portas TC41 370 Litros;1;2330.73;https://www.americanas.com.br/produto/2204548246?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=608c5e0452131c3c814a9372;Americanas
Geladeira/Refrigerador Frost Free Bottom Freezer 598 Litros (DB84);63;6169.0;https://www.americanas.com.br/produto/29563105?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5a1d2e5e1f09073c7e662956;Americanas
Geladeira French Door Electrolux Com Dispenser De Água E Gelo Na Porta 540l Platinum (dm90x);5;15999.0;https://www.americanas.com.br/produto/40542207?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5bc1d578172743a0f5956ce8;Americanas
Geladeira/Refrigerador Samsung Duplex RT46K6A4KS9 Inox Look 460L com All-Around Cooling - Bivolt;10;4489.99;https://www.americanas.com.br/produto/2492538359?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fff0e2c0c0704426614aa4c&buyboxToken=smartbuybox-acom-v2-682439ac-1a89-4ff6-b5d9-ec57ccf4f562-2021-10-15 12:08:20-0300;Americanas
Geladeira Brastemp Frost Free 478 Litros - BRM59 Inox;9;5199.0;https://www.americanas.com.br/produto/132718874?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5c8169baf216c95bde33db03&buyboxToken=smartbuybox-acom-v2-ff38a34e-9e6f-4cd7-94b2-0bc94a532ae1-2021-10-15 12:08:20-0300;Americanas
Geladeira Samsung Evolution RT46 PowerVolt Inverter Duplex 460L Black Inox Look;1;4739.99;https://www.americanas.com.br/produto/2508220821?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fc7d8070c070442667ec17c&buyboxToken=smartbuybox-acom-v2-f182cb37-85d7-4cb9-943e-8928867758b7-2021-10-15 12:08:20-0300;Americanas
Refrigerador Duplex Electrolux 474 Litros Frost Free DF56;3;3697.14;https://www.americanas.com.br/produto/3120639888?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610c58bd52131c3c81bd68d4&buyboxToken=smartbuybox-acom-v2-452fed6c-292c-4d02-b1bd-2fa4bb56fba4-2021-10-15 12:08:20-0300;Americanas
Geladeira Brastemp Frost Free 478 Litros - BRM59 Branco;20;4471.0;https://www.americanas.com.br/produto/132718831?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5b314eae172743a0f56a8655&buyboxToken=smartbuybox-acom-v2-0eea4518-f352-4232-ac54-c72ffc111ff5-2021-10-15 12:08:20-0300;Americanas
Geladeira Electrolux Df82 553 Litros 2 Portas Branco - 220v;13;4499.0;https://www.americanas.com.br/produto/91046268?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f21750379bf8430cbeed7fb&buyboxToken=smartbuybox-acom-v2-36b3a4e4-476d-4061-941e-f6642a748d77-2021-10-15 12:08:20-0300;Americanas
Geladeira / Refrigerador Brastemp Frost Free Side by Side Inverse 540 litros Black;10;9151.0;https://www.americanas.com.br/produto/117966079?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5acbe5ab172743a0f53676e4;Americanas
Refrigerador Brastemp Frost Free 3 Portas Inverse BRY59BE 419 Litros;0;6421.05;https://www.americanas.com.br/produto/2587656729?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fbc113a762ff3671940a35c;Americanas
Refrigerador Philco Inverse 4 Portas PRF411I 403L;0;5098.4;https://www.americanas.com.br/produto/1912297919?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60ef05d952131c3c815f5157&buyboxToken=smartbuybox-acom-v2-5adf0a7a-4c63-4170-bea6-22f881192b87-2021-10-15 12:08:32-0300;Americanas
Geladeira/Refrigerador Samsung Duplex RT38K5A0KWW Branca 385L com All-Around Cooling - Bivolt;4;3299.99;https://www.americanas.com.br/produto/2728645469?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fff0cf30c070442661262bd&buyboxToken=smartbuybox-acom-v2-d661aed1-8d05-45ec-a05c-4a2341a6c43b-2021-10-15 12:08:32-0300;Americanas
Refrigerador Side by Side LG de 02 Portas Frost Free com 601 Litros, Moist Balance Crisper, Aço Escovado - GC-L247S;2;10371.38;https://www.americanas.com.br/produto/1546559771?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6100956552131c3c81ef5c60&buyboxToken=smartbuybox-acom-v2-5cba29bc-05f3-401a-9d0a-bb6b1fdfd2cb-2021-10-15 12:08:32-0300;Americanas
Geladeira/Refrigerador Panasonic 480 Litros NR-BB71PVFX Frost Free, 2 Portas, Tecnologia Inverter, Aço Escovado;0;4139.1;https://www.americanas.com.br/produto/1810406264?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5efd28ee79bf8430cbb1c83d;Americanas
Side By Side Philco PRF520DI – Geladeira e Freezer;0;6967.0;https://www.americanas.com.br/produto/3598792540?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6113ffc2549cd5594f980188;Americanas
Geladeira Electrolux DF44S Frost Free Platinum 402L;2;3519.91;https://www.americanas.com.br/produto/2566311191?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fb63c35762ff36719bb43ab&buyboxToken=smartbuybox-acom-v2-5e0f3179-8e31-4d31-a0ab-56ef3193e3b7-2021-10-15 12:08:32-0300;Americanas
Refrigerador de 02 Portas Panasonic Frost Free com 435 Litros Inverter Aço Escovado - NR-BT51PV3X;3;3095.14;https://www.americanas.com.br/produto/48004110?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60ff107952131c3c81c23539&buyboxToken=smartbuybox-acom-v2-ac672a2b-cd0b-4b0f-b480-ba23cb6243cc-2021-10-15 12:08:32-0300;Americanas
Geladeira Smart LG Side by Side Inverter 601L Instaview Door-in-Door GC-X247CSBV;1;16829.99;https://www.americanas.com.br/produto/1736122916?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f10607679bf8430cbf866cb&buyboxToken=smartbuybox-acom-v2-dc50ebc7-2fe2-4d24-8c0e-a97775d94ad1-2021-10-15 12:08:32-0300;Americanas
Refrigerador Philco 403 Litros Inverter French Door Inverse Inox PRF411I – 220 Volts;0;5098.63;https://www.americanas.com.br/produto/2517532481?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fb6de01762ff36719118504;Americanas
Geladeira Inverter Duplex 425 Litros Inox Panasonic 110v;2;3599.9;https://www.americanas.com.br/produto/2664108698?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6151f98509c351890d5bc777&buyboxToken=smartbuybox-acom-v2-43339640-8c47-4c2c-ac57-11b61a4435c1-2021-10-15 12:03:12-0300;Americanas
Geladeira Brastemp Inverse Frost Free 460 litros - BRE59 Branco;4;5223.29;https://www.americanas.com.br/produto/132532210?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613a5fcc09c351890dd9ff50&buyboxToken=smartbuybox-acom-v2-d271c1e3-4e60-488a-9ce8-3b13311443fd-2021-10-15 12:08:32-0300;Americanas
Refrigerador de 02 Portas Electrolux Frost Free com 474 Litros com Top Freezer Platinum - DF56S;11;3869.14;https://www.americanas.com.br/produto/1528466212?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60ecaf3252131c3c812e4680&buyboxToken=smartbuybox-acom-v2-a109143a-f245-46e4-8572-5fbe92d3b99e-2021-10-15 12:02:48-0300;Americanas
Refrigerador Side by Side Inverse Brastemp de 03 Portas Frost Free em Evox com 540 Litros Cor Inox e Cinza - BRO80AK;0;6739.93;https://www.americanas.com.br/produto/3642432526?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6107007d52131c3c8152dc0a;Americanas
Refrigerador/Expositor Vertical Auto Serviço Frios e Laticínios 3 Portas asfl Plus Refrimate;0;7919.99;https://www.americanas.com.br/produto/101649223?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613bafcc09c351890db3314e;Americanas
Geladeira/Refrigerador Samsung French Door RF23R6201SR Inox Look 536L Smart (Wi-Fi) com Twin Cooling;0;20331.0;https://www.americanas.com.br/produto/1733325099?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61116fd5549cd5594ff9551d;Americanas
Refrigerador French Door Samsung de 03 Portas Frost Free com 614 Litros, Soundbar, Smart Wi-Fi, Family Hub - RF27T5501SG;2;30999.0;https://www.americanas.com.br/produto/2563071101?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fecb92c0c07044266c847d4;Americanas
Geladeira Top Freezer 402l Branco (df44);9;2778.46;https://www.americanas.com.br/produto/102114824?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f50d4e9cc79e88b863aeb2d&buyboxToken=smartbuybox-acom-v2-eb220c1a-3a7a-4306-a9c3-ae85ed4e999c-2021-10-15 12:08:32-0300;Americanas
Refrigerador Brastemp Inverse 3 BRY59 419 Litros Evox;2;6399.99;https://www.americanas.com.br/produto/2070713196?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f7df8971b186381b5a1745f;Americanas
Geladeira / Refrigerador Side By Side LG New Lancaster Instaview GC-X247CSAV 601L - Inox;2;14989.9;https://www.americanas.com.br/produto/133773701?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61292da309c351890dc1e6ba;Americanas
Refrigerador Panasonic 425l Frost Free Bb53pv3xa Inox 110v;0;3599.9;https://www.americanas.com.br/produto/2945061339?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615183d109c351890d3332dc;Americanas
Geladeira Samsung Evolution RT46 com PowerVolt Inverter Duplex 460L - Branca;1;4159.99;https://www.americanas.com.br/produto/2492538447?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ffcc5870c07044266cd26d7&buyboxToken=smartbuybox-acom-v2-08e759f6-1fae-4709-9745-8fc1733e6b6b-2021-10-15 12:08:32-0300;Americanas
Mini Geladeira Portátil Frigobar 4 Litros TV009 - Multilaser;9;276.33;https://www.americanas.com.br/produto/27586802?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5c3f2f4d172743a0f562a57f&buyboxToken=smartbuybox-acom-v2-d164909c-9bcc-4c24-884f-748fbcccbbff-2021-10-15 12:08:32-0300;Americanas
Geladeira/Refrigerador Frost Free 371 Litros Electrolux DFN41 Branca 127V;2;2749.58;https://www.americanas.com.br/produto/3249317409?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60916cd952131c3c813a6f6b;Americanas
Geladeira Frost Free Samsung French Door Twin Cooling Plus™ RF49A5202S9 470l Inox Look;0;8639.1;https://www.americanas.com.br/produto/3171321482?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60e4716f52131c3c8146fb1f&buyboxToken=smartbuybox-acom-v2-b9e31cfb-909c-4522-89e4-bc5c45c85190-2021-10-15 12:08:32-0300;Americanas
Refrigerador Midea Frost Free 425 Litros Inox MD-RT453 – 220 Volts;0;3398.33;https://www.americanas.com.br/produto/2487659092?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fd270160c07044266cdaa0b;Americanas
Refrigerador Brastemp Inverse 4 BRO90 543 Litros Evox;0;17999.99;https://www.americanas.com.br/produto/2117242142?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fb28f9c762ff367197a2a81;Americanas
Geladeira/Refrigerador Samsung Inverse BAROSA RL4353RBASL Inox Look 435L;3;5719.12;https://www.americanas.com.br/produto/1479893743?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615b1f5909c351890d032ec4;Americanas
Refrigerador 2 Portas Frost Free 387 Litros Panasonic Classe A Nr-bt40bd1wa;8;2639.91;https://www.americanas.com.br/produto/33838635?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fa2c84ec5c9bbe5fc011952&buyboxToken=smartbuybox-acom-v2-c065b9c2-ab9e-458d-b77a-cfebc475d517-2021-10-15 12:08:32-0300;Americanas
Refrigerador/Freezer Horizontal Gelopar GHBS-410 Branco 411L;0;3084.3;https://www.americanas.com.br/produto/1708865456?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ed8ebeb79bf8430cbae6aaa&buyboxToken=smartbuybox-acom-v2-a1b81240-555d-49d4-9bad-b68e4a3cb350-2021-10-15 12:08:32-0300;Americanas
BLACK+DECKER Geladeira Portátil 24 Litros BDC24L-LA;2;829.9;https://www.americanas.com.br/produto/3051994551?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60eb939e52131c3c81bb891c&buyboxToken=smartbuybox-acom-v2-6a90214a-a5a0-4351-84f0-d3d117ecf5f0-2021-10-15 12:08:32-0300;Americanas
Refrigerador Side By Side Philco de 02 Portas Frost Free com 434 Litros Painel Touch Inox - PRF533ID;0;4675.73;https://www.americanas.com.br/produto/3116460906?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60c3f08652131c3c813720fd;Americanas
Refrigerador Electrolux Frost Free 382 Litros Top Freezer Platinum TF42S – 220 Volts;1;3798.41;https://www.americanas.com.br/produto/2533673401?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fb54d66762ff3671997f070;Americanas
Geladeira panasonic BB53 branca 425L 127V;1;3626.73;https://www.americanas.com.br/produto/2556162540?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fb4022d762ff36719bd528c;Americanas
Geladeira/Refrigerador Continental Frost Free - Duplex Branca 394L TC44;0;2567.85;https://www.americanas.com.br/produto/3389423991?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60e6f8b552131c3c812d4177&buyboxToken=smartbuybox-acom-v2-8357e76d-7ed0-4327-b859-2242bb5c8526-2021-10-15 12:08:32-0300;Americanas
Refrigerador Panasonic Black Glass Bb71;3;5103.91;https://www.americanas.com.br/produto/1973090452?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f68f1f11b186381b5ef4e45&buyboxToken=smartbuybox-acom-v2-9f124847-e78f-4b0a-b83d-0849e8251f5d-2021-10-15 12:08:32-0300;Americanas
Geladeira Smart LG French Door Inverter 428L Nature Fresh e LG ThinQ GC-L228FTL;0;11249.88;https://www.americanas.com.br/produto/1736103707?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610aec6f52131c3c810f1bc5&buyboxToken=smartbuybox-acom-v2-564ac7c0-9a68-4b7f-ade6-836fc41d8723-2021-10-15 12:08:32-0300;Americanas
Mini Geladeira 6l Branca dc Branca Multilaser;2;439.42;https://www.americanas.com.br/produto/1621589217?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=605d13b80c07044266c6f48b&buyboxToken=smartbuybox-acom-v2-c725456f-d280-4e16-ae16-d58c528e4ae4-2021-10-15 12:08:32-0300;Americanas
Refrigerador Consul Frost Free Duplex 410 Litros com Espaço Flex e Controle Interno de Temperatura Branco CRM50HB – 127 Volts;0;2888.23;https://www.americanas.com.br/produto/3926945569?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143f56809c351890da69981;Americanas
Geladeira Smart LG Side by Side Inverter 601L com LG ThinQ GC-L247SLU;0;10449.99;https://www.americanas.com.br/produto/1680050191?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f05e0e179bf8430cb6b3ad2&buyboxToken=smartbuybox-acom-v2-a1cc020c-2ddc-43f7-81c2-70258dfd25f1-2021-10-15 12:08:32-0300;Americanas
Refrigerador Electrolux Inverter Top Freezer 431L Branco 220V IF55;0;3611.14;https://www.americanas.com.br/produto/2566341533?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6144dee809c351890dabfc91&buyboxToken=smartbuybox-acom-v2-ccd7cb62-2c6d-42d9-ac67-c03fcdb399c8-2021-10-15 12:08:32-0300;Americanas
Geladeira Smart LG Side by Side Inverter 601 litros Inox com Door-in-Door e LG ThinQ - GS65SDN1;2;12798.99;https://www.americanas.com.br/produto/133256747?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5efb663779bf8430cb8a8f88&buyboxToken=smartbuybox-acom-v2-a8ed017f-a5ac-4e79-95ed-ad50a6494e06-2021-10-15 12:08:32-0300;Americanas
Geladeira Continetal Automática Frost Free 2 Portas TC44S 394 Litros Prata;0;2526.3;https://www.americanas.com.br/produto/1962085181?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f3eaf5ecc79e88b86e3f44a;Americanas
Geladeira Externa Portátil 75 Litros Resfri Ar;0;3863.2;https://www.americanas.com.br/produto/1943273442?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60d0915052131c3c81847e23;Americanas
Geladeira Panasonic Frost Free Duplex 2 Portas NR-BT50BD3XA 435 Litros Inox 127V;1;3182.76;https://www.americanas.com.br/produto/1587272442?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6089849752131c3c810a46ee;Americanas
Geladeira Portátil 31L Digital Resfriar Bivolt;1;2669.0;https://www.americanas.com.br/produto/41709760?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5eb756ca79bf8430cb2de4cb&buyboxToken=smartbuybox-acom-v2-1eb48a00-28c9-4cf1-91a9-34d01f657135-2021-10-15 12:08:32-0300;Americanas
Refrigerador Panasonic NR-BT40BD1XB 387L Aço Escovado;1;0.0;https://www.americanas.com.br/produto/2134936162?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=[object Object];Americanas
Geladeira Smart LG Bottom Freezer Inverter 451L com LG ThinQ GC-B659BSB;1;6588.99;https://www.americanas.com.br/produto/1736168931?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ececfb879bf8430cb2c8fdf&buyboxToken=smartbuybox-acom-v2-f127b5a6-4280-4ca9-aed1-4ea0376fe5a9-2021-10-15 12:08:32-0300;Americanas
Mini Geladeira Retro Trivolt 4L TV007 - Multilaser;3;380.43;https://www.americanas.com.br/produto/40964639?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5c518a7f172743a0f561c2a0&buyboxToken=smartbuybox-acom-v2-f9f8aff3-7078-4177-b4a0-089103414d18-2021-10-15 12:08:32-0300;Americanas
Refrigerador Philco Side By Side 437L Eco Inverter 220V;0;4399.91;https://www.americanas.com.br/produto/3838212576?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6148cc8009c351890d96fd4f&buyboxToken=smartbuybox-acom-v2-8ea4d830-ba0f-41c5-a618-b2510e8e2f2f-2021-10-15 12:08:32-0300;Americanas
Geladeira Frost Free Bottom Freezer Inverter Branco 454 Litros (ib53);17;3899.0;https://www.americanas.com.br/produto/36911078?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5bbd1f25172743a0f508657c;Americanas
Refrigerador Midea Top Mount Freezer 480 litros 2 Portas e Degelo Automático;0;3368.7;https://www.americanas.com.br/produto/2606192692?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fc7a7c10c07044266d1c195;Americanas
Refrigerador Panasonic BT55 Top Freezer 2 Portas Frost Free 483 Litros Branco 127V NR-BT55PV2WA;0;3202.83;https://www.americanas.com.br/produto/3455456397?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60d4914052131c3c813b4ec5;Americanas
Geladeira/Refrigerador Inverter 554 Litros Philco PRF600I Inox 127V;0;5202.91;https://www.americanas.com.br/produto/3971436405?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614e181309c351890d493d24;Americanas
Refrigerador Midea Multidoor 482 Litros Inverter RF5561;1;5427.9;https://www.americanas.com.br/produto/2606191577?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fc7a7aa0c07044266d1899e;Americanas
Refrigerador Samsung French Door 501 Litros Frost Free Inox – 127 Volts;0;16599.0;https://www.americanas.com.br/produto/1575743833?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5e74d52279bf8430cb15a172;Americanas
Geladeira/Refrigerador Continental Frost Free Duplex Prata 370 Litros (TC41S);0;2699.0;https://www.americanas.com.br/produto/3931623687?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6144d7d709c351890d9f72a8;Americanas
