Descrição;TotalReviews;Preço;Url;Loja
"Notebook Dell Inspiron I15-3501-A10P Intel Pentium Gold-7505 4GB 128GB W10 HD 15,6"" - Preto + Mochila Targus Geolite Essential 15,6"" - Cinza";0;2999.99;https://www.americanas.com.br/produto/3694300365?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61557bb909c351890da42bcc;Americanas
"Notebook Ultrafino Dell Inspiron i5402-U10S 14"" Full HD 11ª Geração Intel Core i5 8GB 256GB SSD Linux Prata";2;4454.1;https://www.americanas.com.br/produto/2965391431?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6054d8000c0704426600a49c;Americanas
"Kit Notebook 2 em 1 Dell Inspiron 5406-OS10SF 14"" Touch 11ª Ger Intel Core i3 4GB 128GB SSD Windows 10 Microsoft 365";1;3959.1;https://www.americanas.com.br/produto/2866311985?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=601a9e4b0c07044266f37071;Americanas
"Notebook Multilaser PC132 Legacy Cloud Atom 2GB 32GB 14"" Windows 10 - Vermelho";5;1618.9;https://www.americanas.com.br/produto/1850123648?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f60e4cd1b186381b50ff681&buyboxToken=smartbuybox-acom-v2-de7c7e9f-1fa2-4abc-a7cd-d3c4735dc551-2021-10-15 11:18:16-0300;Americanas
"Notebook Samsung Book X40 10ª Intel Core i5 8GB (Geforce MX110 com 2GB) 1TB W10 15,6"" Branco";66;0.0;https://www.americanas.com.br/produto/1772551064?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=[object Object];Americanas
Notebook Hp Intel N4020 4gb Ssd 64gb Tela 14 W10 - Branco;0;2655.0;https://www.americanas.com.br/produto/3578684269?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612fab0d09c351890d08b40d;Americanas
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB (GeForce MX330 2GB) 256GB SSD W10 15,6"" Prata + Webcam Lenovo 300 Full Hd 1080p Com Microfone Integrado Gxc1b34793";0;4649.99;https://www.americanas.com.br/produto/3735692221?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611d436609c351890d597f4c;Americanas
Notebook Samsung, Intel Core i7 10510U, 16GB, 1TB + 128GB ssd, Tela de 15,6, Prata, Book X55 - NP550XCJ-XS2BR;2;6236.01;https://www.americanas.com.br/produto/3280542057?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60aea2ed52131c3c8173c533;Americanas
"Notebook 2 em 1 Dell Inspiron 5406-M30S 14"" Full HD Touch 11ª Geração Intel Core i7 8GB 256GB SSD Windows 10 McAfee";11;5579.1;https://www.americanas.com.br/produto/2866312110?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=605c92f40c07044266c922fc;Americanas
"Notebook Samsung Book Intel Celeron-6305 4GB 500GB W10 FHD 15.6'' - Cinza Chumbo + Mochila Targus Intellect Essential 15,6"" - Black";0;2899.99;https://www.americanas.com.br/produto/3279920241?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60a43fd352131c3c8197172e;Americanas
"Notebook Samsung Book Intel Core i5-1135G7 8GB 256GB SSD (Intel Iris Xe) W10 FHD 15.6"" - Cinza Chumbo + Mochila Targus Intellect Essential 15,6"" - Black";0;4499.99;https://www.americanas.com.br/produto/3278129618?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b232db52131c3c81ea426d;Americanas
"Notebook Ultraportátil Dell Inspiron 5301-M10S 13.3"" Full HD 11ª Geração Intel Core i5 8GB 256GB SSD Windows 10 Prata";3;5039.1;https://www.americanas.com.br/produto/2753951492?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ffd8ca10c07044266c5d4d8;Americanas
"Notebook Multilaser Pc133 Legacy Cloud Atom Z8350 2gb 32gb 14""";5;1618.9;https://www.americanas.com.br/produto/2428655665?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60c3c76152131c3c81e0104c&buyboxToken=smartbuybox-acom-v2-d5c69dde-0920-4a15-b037-8f01126c04ca-2021-10-15 11:18:16-0300;Americanas
"Notebook Lenovo Yoga 7i 2 em 1 14"" i5-1135G7 8GB 256GB SSD Placa de Vídeo Intel Iris® Xe W10 FHD WVA";0;5895.12;https://www.americanas.com.br/produto/3628124746?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6102b80352131c3c81758fad;Americanas
"Notebook Dell Inspiron I15-3583-AS90P 8ª Intel Core I7 8GB 256GB SSD 15,6"" W10 + Mochila Targus Geolite Essential 15,6"" Cinza";0;5299.99;https://www.americanas.com.br/produto/2466171063?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61647a4709c351890dc94c4d;Americanas
"Notebook Acer Aspire 3 A315-23-R1J9 AMD Ryzen 7-3700U 12GB 'AMD Radeon RX Vega 10' 256GB SSD W10 15,6'' - Preto + Mochila Targus Geolite Essential 15,6"" - Cinza";0;3894.99;https://www.americanas.com.br/produto/3694286524?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61158b27549cd5594f927841;Americanas
Notebook Dell Alienware m15 R6 i1100-M30P 15.6 fhd 11ª ger Intel Core i7 16GB 1TB ssd rtx 3070 Win 11;0;13999.0;https://www.americanas.com.br/produto/4065706645?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615c4d6d09c351890de9129c;Americanas
"Notebook Ultrafino Dell Inspiron i5402-M30S 14"" Full HD 11ª Ger. Intel Core i7 16GB 256GB SSD NVIDIA GeForce Windows 10";1;5939.1;https://www.americanas.com.br/produto/2965391765?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=603e26930c070442664539ef;Americanas
Notebook Lenovo, Intel CoreT i5 10210U, 8GB, 256GB ssd, Tela de 15,6, uhd Graphics, Prata, IdeaPad 3i - 82BS0005BR;1;3464.01;https://www.americanas.com.br/produto/3467986395?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60d9d76c52131c3c810458f1;Americanas
"Notebook Dell Inspiron i3501-M20P 15.6"" HD 10ª Geração Intel Core i3 4GB 128GB SSD Windows 10 Preto";1;2969.1;https://www.americanas.com.br/produto/2965391722?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=603e26be0c07044266459086;Americanas
Notebook Lenovo Ultrafino ideapad S145 Ryzen 5 12GB 1TB Linux 15.6;1;3190.5;https://www.americanas.com.br/produto/3575721781?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f7286652131c3c81ac014d;Americanas
Notebook Lenovo Ideapad S145 10ª Intel Core i5 8GB 1TB W10 15,6'' Prata;72;5277.8;https://www.americanas.com.br/produto/1725483978?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=607737a70c07044266cc5bbc;Americanas
"Notebook Samsung Book E20 Intel Celeron 4GB 500GB W10 15,6"" - Branco";53;3899.0;https://www.americanas.com.br/produto/1772551021?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fd38e220c070442666e6567;Americanas
"Notebook Lenovo Ultrafino ideapad S145 i7-1065G7 8GB (Placa de Vídeo Intel Iris Plus) 256GB SSD W10 15.6'' FHD Prata + Mochila Targus Geolite Essential 15,6"" Cinza";0;5499.99;https://www.americanas.com.br/produto/2272805099?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60dccd1552131c3c8131493f;Americanas
"Notebook Asus X515JF-EJ153T Intel Core i5-1035G1 8GB (Geforce MX130 2GB) 256GB W10 15.6"" Cinza";0;4123.0;https://www.americanas.com.br/produto/3280854317?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f8572752131c3c81a87fb6&buyboxToken=smartbuybox-acom-v2-513e5b28-fc66-43d1-8327-558f70a352ee-2021-10-15 11:18:29-0300;Americanas
"Notebook Dell Inspiron 3501-U46P 15.6"" HD 10ª Geração Intel Core i5 8GB 256GB SSD Linux Preto";0;3644.1;https://www.americanas.com.br/produto/3714686016?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61168ae9549cd5594fe49b89;Americanas
"Notebook Dell Inspiron 3501-M50S 15.6"" HD 11ª Geração Intel Core i5 8GB 256GB SSD NVIDIA GeForce Windows 10";0;4229.1;https://www.americanas.com.br/produto/3221592556?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6131091309c351890d6abba7;Americanas
"Notebook Lenovo IdeaPad Flex 5i i5-1135G7 8GB 256GB SSD W10 14"" FHD WVA Intel Iris® Xe";0;4399.12;https://www.americanas.com.br/produto/3745558594?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611d7d7609c351890d165dc6;Americanas
Notebook Acer TravelMate TMB118-M-C0RY 11.6, Celeron N4000, 4GB, 64GB hdd, W10, Preto;0;2039.91;https://www.americanas.com.br/produto/3590676675?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60fab7b952131c3c81984500;Americanas
Notebook Lenovo i3 IdeaPad 3i 4GB 1TB 15.6 Win10 Prata;1;2859.12;https://www.americanas.com.br/produto/3330531630?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60afb71352131c3c81318b51&buyboxToken=smartbuybox-acom-v2-7d47d61d-6967-4210-ab8b-86a6bbf9c0dc-2021-10-15 11:17:39-0300;Americanas
"Kit Notebook Dell Inspiron 3501-M46SS 15.6"" HD 10ª Geração Intel Core i5 8GB 256GB SSD Windows + Capa Essential";0;4067.1;https://www.americanas.com.br/produto/3714685056?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61168ae8549cd5594fe49989;Americanas
Notebook Positivo Motion Core i3 4GB 1TB Tela 14 HD Windows 10 Home;3;3097.98;https://www.americanas.com.br/produto/1952135439?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f4ff465cc79e88b86e44f91;Americanas
"Notebook Samsung Book Intel Core i5-1135G7 8GB 256GB SSD (Intel Iris Xe) W10 FHD 15.6"" - Cinza Chumbo + Mochila Targus Geolite Essential 15,6"" Cinza";0;4599.99;https://www.americanas.com.br/produto/3278143815?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b7c86d52131c3c8110f17c;Americanas
"Notebook Vaio FE15 VJFE53F11X-B Intel Core i7-1065G7 8GB 512GB SSD HD Linux 15.6"" - Chumbo + Mochila Targus Geolite Essential 15,6"" Cinza";0;4999.99;https://www.americanas.com.br/produto/3278154856?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b283d852131c3c813b5c54;Americanas
Notebook Asus, Intel CeleronN4020 Dual Core, 4GB,128GB eMMC, Tela 15,6, Intel UHD600, Windows 10 Pro, Black- E510MA-BR295R;0;2528.9;https://www.americanas.com.br/produto/3610345591?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60ff3a5252131c3c8116854d;Americanas
"Notebook Ultrafino Dell Inspiron i5502-M20S 15.6"" Full HD 11ª G. Intel Core i5 8GB 256GB SSD NVIDIA GeForce Windows 10";5;4859.1;https://www.americanas.com.br/produto/2965392362?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6054d8000c0704426600a5c0;Americanas
Notebook Acer Aspire 5 A515-54G-77RU Intel Core I7 8GB 512GB ssd MX250 15,6' Endless Os;4;4844.05;https://www.americanas.com.br/produto/3548827564?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f042ed52131c3c81ac7472;Americanas
"Notebook Samsung Book Intel Core I3-1115G4 4GB 1TB W10 FHD 15.6"" - Branco + Mochila Targus Intellect Essential 15,6"" - Black";0;3649.99;https://www.americanas.com.br/produto/3278132913?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b2341952131c3c81ebd357;Americanas
"Notebook Lenovo  Ideapad S145 Celeron 4gb - Linux 15.6"" Prata";23;2749.0;https://www.americanas.com.br/produto/1588368868?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ecc3b8f79bf8430cb7f8518&buyboxToken=smartbuybox-acom-v2-798b44c8-30a1-415f-93ad-3e570bd45f71-2021-10-15 11:17:39-0300;Americanas
"Notebook Samsung Book Intel Core I7-1165G7 8GB 256GB SSD (Intel Iris Xe) W10 FHD 15.6'' - Cinza Chumbo + Mochila Targus Geolite Essential 15,6"" Cinza";0;5499.99;https://www.americanas.com.br/produto/3278140585?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b236ad52131c3c81ee8966;Americanas
Ultimas Peças! Notebook Gamer Predator Helios 300 PH315-53-75XA Core i7 16GB 1TB 256SSD rtx 2070 144Hz 15,6 Win 10;0;9499.05;https://www.americanas.com.br/produto/2746306049?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=600580890c070442663a99a8;Americanas
Notebook Acer, amd Ryzen 7-3700U, 12GB, 256GB ssd, Tela de 15,6, Preto, Aspire 3 - A315-23-R1J9;2;4157.01;https://www.americanas.com.br/produto/3549500862?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6152229e09c351890db3072a;Americanas
Notebook Gamer Lenovo, Intel CoreT i5, 8GB, 256GB ssd, Tela de 15,6, Chameleon Blue, ideaPad Gaming 3i - 82CG0002BR;0;5326.92;https://www.americanas.com.br/produto/3439081687?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60d0931452131c3c81882f19;Americanas
"Kit Notebook Dell Inspiron i3501-M20PC 15.6"" HD 10ª G. Intel Core i3 4GB 128GB SSD Windows 10 Preto + Capa Essential";2;3014.1;https://www.americanas.com.br/produto/2965391933?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=603e26cd0c0704426645a7ab;Americanas
Notebook Acer Aspire 5 A514-54-719N Intel Core i7 11ª Gen Windows 10 Home 8GB 512GB sdd 14' fhd;2;5034.05;https://www.americanas.com.br/produto/3864390317?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6138c4c909c351890dccc476;Americanas
"Notebook Multilaser PC310 Legacy Book Intel Pentium N3700 4GB 64GB W10 14"" - Preto + Office 365 Personal";0;1799.99;https://www.americanas.com.br/produto/2989569038?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f3530052131c3c81388d5c;Americanas
"Notebook Samsung Book Intel Core I7-1165G7 8GB 256GB SSD (Intel Iris Xe) W10 FHD 15.6'' - Cinza Chumbo + Mochila Targus Intellect Essential 15,6"" - Black";0;5399.99;https://www.americanas.com.br/produto/3279909579?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60a43f2052131c3c8195bf60;Americanas
"Notebook Positivo Motion Q464B Intel Atom Quad core 4GB 64GB SSD + 64GB Nuvem 14¿ W10 Vermelho + Mochila Targus Geolite Essential 15,6"" Cinza";0;1699.99;https://www.americanas.com.br/produto/2285633409?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=616059a409c351890d6364e1;Americanas
"Notebook Samsung Book Intel Core I3-1115G4 4GB 1TB W10 FHD 15,6'' - Cinza Chumbo NP550XDA-KT1BR + Mochila Targus Geolite Essential 15,6"" - Cinza";0;3399.99;https://www.americanas.com.br/produto/3694266056?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61158b2b549cd5594f9281c9;Americanas
"Notebook Dell Inspiron 3501-U60S 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Linux";0;4814.1;https://www.americanas.com.br/produto/3221592177?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6087f77252131c3c8114c464;Americanas
Notebook Samsung Intel CoreT i7-1165G7, 8GB, 256GB ssd, Tela de 15,6, Cinza- NP550XDA-KS1BR;2;4728.9;https://www.americanas.com.br/produto/3642425561?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6106fcdd52131c3c814e3e59;Americanas
"Kit Notebook Ultrafino Dell Inspiron i5502-M10SC 15.6"" Full HD 11ª Ger. Intel Core i5 8GB 256GB SSD Windows 10 + Capa";2;5327.1;https://www.americanas.com.br/produto/2965392469?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6054d80f0c0704426600bff4;Americanas
"Notebook Gamer Dell G15-a0500-MM10P 15.6"" FHD AMD Ryzen™ 5 8GB 512GB SSD NVIDIA RTX 3050 Windows 11";0;6799.0;https://www.americanas.com.br/produto/4072503993?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615da12909c351890ddc0110;Americanas
"Notebook Samsung Book Intel Core I3-1115G4 4GB 1TB W10 FHD 15.6"" - Branco + Mochila Targus Geolite Essential 15,6"" Cinza";0;3599.99;https://www.americanas.com.br/produto/3278167930?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60be621d52131c3c811468bd;Americanas
"Notebook Dell Inspiron 3501-M70P 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10 Preto";2;5399.1;https://www.americanas.com.br/produto/3086830426?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60631cd80c07044266e387ed;Americanas
"Notebook Vaio FE15 VJFE53F11X-B Intel Core i7-1065G7 8GB 512GB SSD HD Linux 15.6"" - Chumbo + Mochila Targus Intellect Essential 15,6"" - Black";0;4999.99;https://www.americanas.com.br/produto/3279951515?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60a4423752131c3c819bb7a8;Americanas
Notebook Lenovo, Intel Core i3 10110U, 4GB, 1TB, Tela de 15,6, uhd Graphics, Prata, IdeaPad 3i - 82BS0002BR;1;3563.01;https://www.americanas.com.br/produto/3625896812?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6101c12052131c3c81687568;Americanas
"Notebook Acer A315-34-C5EY Intel Celeron N4000 4GB 500GB 15,6"" Win10";6;3224.2;https://www.americanas.com.br/produto/1882044661?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ff8b5310c070442664b50a0;Americanas
Notebook Multilaser Intel Core I3-5005u 1tb Linux 4gb;0;2429.91;https://www.americanas.com.br/produto/3309855795?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6136606d09c351890df81aca&buyboxToken=smartbuybox-acom-v2-a5069c16-a31d-4725-b432-c745f57a104f-2021-10-15 11:18:29-0300;Americanas
"Notebook Lenovo Ultrafino ideapad S145 i7-1065G7 8GB 256GB SSD Windows 10 15.6"" 82DJ0000BR Prata";0;4487.12;https://www.americanas.com.br/produto/3628118477?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6102b7ba52131c3c81745ba9;Americanas
"Notebook Dell Inspiron 3583-MS90P 8ª geração Intel Core i7 8GB 256GB SSD 15.6"" Windows 10 Preto";3;4049.1;https://www.americanas.com.br/produto/1869301387?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611bc43a09c351890ddfab5d;Americanas
Notebook Samsung Dual Core 4GB 500GB Tela Full HD 15.6 Windows 10 Book NP550XDA-KO2BR;0;2328.15;https://www.americanas.com.br/produto/3844159636?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6130ec2f09c351890d3c5bc8;Americanas
"Notebook Vaio FE14 Intel Core i5-10210u 8GB 256GB SSD Linux 14"" Chumbo Escuro";0;3799.99;https://www.americanas.com.br/produto/3529354394?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610d2c1252131c3c815883ca;Americanas
Notebook Samsung Galaxy Book S, Intel Core i5, 8GB, 256GB ssd, Tela de 13,3 Touch - NP767XCM-K01BR;2;5444.01;https://www.americanas.com.br/produto/2974412530?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6042344c0c0704426662358e;Americanas
Notebook Legacy Book, com Windows 10 Home, Processador Intel Celeron, Memoria 4GB 64GB, Tela 14,1 Pol. HD, Preto Multilaser - PC250;2;1753.9;https://www.americanas.com.br/produto/3396863215?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60c3c15d52131c3c81c50114;Americanas
Notebook Positivo Motion Gold C41TEI Intel Celeron-N3350 4GB 1TB Linux 14,1'' Dourado;0;1844.1;https://www.americanas.com.br/produto/3549100172?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6124f70409c351890d5ad75f&buyboxToken=smartbuybox-acom-v2-51874a1b-e78f-4e61-b0f1-fcc7b3a337e8-2021-10-15 11:18:29-0300;Americanas
Notebook Acer Aspire Nitro 5 Intel Core I7 512GB SSD GeForce GTX1660TI Tela 15.6 Windows 10;0;7275.6;https://www.americanas.com.br/produto/3310798572?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60a81dc352131c3c81517cb5;Americanas
Notebook Acer Aspire 5 A514-54G-71QA Intel Core i7 11ª Gen Windows 10 Home 8GB 512GB sdd MX350 14';1;5053.09;https://www.americanas.com.br/produto/3714252795?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61167a25549cd5594fbb7174;Americanas
"Kit Notebook Dell Inspiron i3501-M25PC 15.6"" HD 10ª Ger. Intel Core i3 4GB 256GB SSD Windows 10 Preto + Capa Essential";0;3194.1;https://www.americanas.com.br/produto/2965392186?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=603e26cf0c0704426645acd7;Americanas
"Notebook Dell Inspiron I13-7391-A30S 10ª Intel Core I7 8GB (Geforce MX250 com 2GB) 512GB SSD W10 13,3'' Prata + Mochila Targus Geolite Essential 15,6"" Cinza";0;7599.99;https://www.americanas.com.br/produto/2465996696?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5faa62f8c5c9bbe5fc737638;Americanas
"Notebook Ultrafino Dell Inspiron i5402-M40S 14"" Full HD 11ª Ger. Intel Core i7 16GB 512GB SSD NVIDIA GeForce Windows 10";3;6479.1;https://www.americanas.com.br/produto/2965391562?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610934d852131c3c81b2ba00;Americanas
Notebook Lenovo, Intel Core i7 10750H, 8GB, 512GB ssd, 15,6, GTX1650, Ideapad Gaming 3i, Chameleon Blue - 82CG0005BR;3;6058.22;https://www.americanas.com.br/produto/2974412118?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6042342e0c0704426661db41;Americanas
Notebook Lenovo Ultrafino ideapad S145 Dual Core N4000 Memória 8GB HD ssd 240GB Windows 10;8;3789.0;https://www.americanas.com.br/produto/1772462141?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ee7df1779bf8430cbeaf68a;Americanas
"Notebook Multilaser PC132 Legacy Cloud Atom 2GB 32GB 14"" W10 + Office 365 Personal";0;1974.98;https://www.americanas.com.br/produto/3161441000?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6076f9dc0c070442666cd01b;Americanas
"Kit Notebook Ultrafino Dell Inspiron i5402 14"" Full HD 11ª Ger. Intel Core i5 8GB 256GB SSD Windows 10 + Capa Essential";0;4634.1;https://www.americanas.com.br/produto/2965391811?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6054d80e0c0704426600bd5e;Americanas
"Kit Notebook Ultrafino Dell Inspiron i5402 14"" FHD 11ª G Intel Core i7 16GB 512GB SSD NVIDIA GeForce Win 10 + Mochila";0;6119.1;https://www.americanas.com.br/produto/2965391677?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=603e26820c070442664512c9;Americanas
"Notebook Acer A315-34-C6ZS Intel Celeron N4000 4gb 1tb 15,6"" Linux";9;2430.49;https://www.americanas.com.br/produto/1871867291?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6154a4d309c351890d1b9f7c&buyboxToken=smartbuybox-acom-v2-eb81835b-6a93-4ee1-b8f4-0020ba00c2d4-2021-10-15 11:19:36-0300;Americanas
Notebook Samsung 11.6 Chromebook 4 Intel Celeron 32 gb + 4GB uhd Graphics 600;0;1781.1;https://www.americanas.com.br/produto/3429413705?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60ccd89952131c3c81d49279;Americanas
Notebook i3 4GB HD 500GB Tela FULL HD 15.6 Wifi Bluetooh WebCam;0;2729.08;https://www.americanas.com.br/produto/2203635575?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60367d4b0c07044266ba93ae&buyboxToken=smartbuybox-acom-v2-5d652d43-b6a4-4315-af55-7aeb66e66b7a-2021-10-15 11:19:36-0300;Americanas
"Notebook Vaio Fe15 VJFE53F11X-B0311H Intel Core i5-1035G1 8GB 1TB HD W10 15.6"" Chumbo Escuro";0;4230.34;https://www.americanas.com.br/produto/3470527405?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143a40909c351890d012004;Americanas
"Notebook Multilaser PC310 Legacy Book Intel Pentium N3700 4GB 64GB W10 14"" - Preto + Office 365 Personal";0;1924.98;https://www.americanas.com.br/produto/3155705890?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f3530052131c3c81388d67;Americanas
Notebook Acer Aspire Dual Core N4000 Memória de 8GB HD ssd 240GB 15,6 Polegadas Windows 10 - Super rápido;16;3669.0;https://www.americanas.com.br/produto/1870001875?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f2079c479bf8430cbd6e61b;Americanas
Notebook Positivo Motion Q4128C Intel Atom-Z8350 4GB 128GB eMMC W10 14,1'' - Cinza + Office 365 Personal;0;1999.99;https://www.americanas.com.br/produto/3155389840?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614896dd09c351890d390223;Americanas
Notebook Asus VivoBook, Intel CoreT i3 7020U, 4GB, 256GB ssd, Tela de 15,6, Cinza Escuro - X543UA-GQ3430T;0;2870.01;https://www.americanas.com.br/produto/3642429933?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6106ff1752131c3c815105bf;Americanas
"Notebook Samsung Book Intel Core i5-1135G7 8GB 1TB (Intel Iris Xe) W10 FHD 15.6"" - Branco + Mochila Targus Geolite Essential 15,6"" Cinza";0;4499.99;https://www.americanas.com.br/produto/3296945521?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60be82d652131c3c81671d29;Americanas
